LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_training,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_cumul,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.9029615849995,272.9029615849995,272.9029615849995,272.9029615849995,272.9029615849995,272.9029615849995,272.9029615849995,272.9029615849995,272.9029615849995,272.9029615849995,a,0.6574641820006946,10,474,5,273.5873284319996,275.0889200039992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5894098969993,275.5894098969993,275.5894098969993,275.5894098969993,275.5894098969993,275.5894098969993,275.5894098969993,275.5894098969993,275.5894098969993,275.5894098969993,a,0.6269154030005666,10,484,5,276.2401293159992,277.74176973699923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.2423031869994,278.2423031869994,278.2423031869994,278.2423031869994,278.2423031869994,278.2423031869994,278.2423031869994,278.2423031869994,278.2423031869994,278.2423031869994,l,0.46976158000052237,10,494,5,278.74290371999996,280.244538078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.7450896379996,280.7450896379996,280.7450896379996,280.7450896379996,280.7450896379996,280.7450896379996,280.7450896379996,280.7450896379996,280.7450896379996,280.7450896379996,a,1.0082585840009415,1,495,5,281.77952365799956,283.2811876079995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.78170956599934,283.78170956599934,283.78170956599934,283.78170956599934,283.78170956599934,283.78170956599934,283.78170956599934,283.78170956599934,283.78170956599934,283.78170956599934,l,0.6912743490001958,10,505,5,284.49927862499953,286.00094986899967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.5014930139996,286.5014930139996,286.5014930139996,286.5014930139996,286.5014930139996,286.5014930139996,286.5014930139996,286.5014930139996,286.5014930139996,286.5014930139996,l,0.5157676650014764,10,515,5,287.03544432299987,288.5373180639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0376208889993,289.0376208889993,289.0376208889993,289.0376208889993,289.0376208889993,289.0376208889993,289.0376208889993,289.0376208889993,289.0376208889993,289.0376208889993,a,0.3948149720008587,10,525,5,289.4547974499992,290.9564476589994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.45696334399963,291.45696334399963,291.45696334399963,291.45696334399963,291.45696334399963,291.45696334399963,291.45696334399963,291.45696334399963,291.45696334399963,291.45696334399963,l,0.6479777590011508,10,535,5,292.1245574509994,293.6259868419993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.1266648949995,294.1266648949995,294.1266648949995,294.1266648949995,294.1266648949995,294.1266648949995,294.1266648949995,294.1266648949995,294.1266648949995,294.1266648949995,a,0.4832311070003925,1,536,5,294.6270875269993,296.12879036699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,2,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.62946528999964,296.62946528999964,296.62946528999964,296.62946528999964,296.62946528999964,296.62946528999964,296.62946528999964,296.62946528999964,296.62946528999964,296.62946528999964,a,0.5078837010005373,10,546,5,297.163343448,298.664994492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.1655712599995,299.1655712599995,299.1655712599995,299.1655712599995,299.1655712599995,299.1655712599995,299.1655712599995,299.1655712599995,299.1655712599995,299.1655712599995,l,0.4427611370001614,1,547,5,299.63272836799933,301.13440931900004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,4,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.6348968789998,301.6348968789998,301.6348968789998,301.6348968789998,301.6348968789998,301.6348968789998,301.6348968789998,301.6348968789998,301.6348968789998,301.6348968789998,a,0.43760183100039285,10,557,5,302.10202367299917,303.6037109829995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,5,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.10432252400005,304.10432252400005,304.10432252400005,304.10432252400005,304.10432252400005,304.10432252400005,304.10432252400005,304.10432252400005,304.10432252400005,304.10432252400005,a,0.6488747830007924,10,567,5,304.77167028999975,306.2732498969999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,6,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.7739739379995,306.7739739379995,306.7739739379995,306.7739739379995,306.7739739379995,306.7739739379995,306.7739739379995,306.7739739379995,306.7739739379995,306.7739739379995,l,0.5791314200014313,10,577,5,307.3745559199997,308.87638668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,7,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.37687927299976,309.37687927299976,309.37687927299976,309.37687927299976,309.37687927299976,309.37687927299976,309.37687927299976,309.37687927299976,309.37687927299976,309.37687927299976,a,0.5114537880008356,10,587,5,309.9107023629995,311.41248194499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,8,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.9128999169998,311.9128999169998,311.9128999169998,311.9128999169998,311.9128999169998,311.9128999169998,311.9128999169998,311.9128999169998,311.9128999169998,311.9128999169998,l,0.6002718970003116,1,588,5,312.53022757300005,314.03186003099927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,9,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.5325986629996,314.5325986629996,314.5325986629996,314.5325986629996,314.5325986629996,314.5325986629996,314.5325986629996,314.5325986629996,314.5325986629996,314.5325986629996,l,0.43610171400086983,10,598,5,314.99955267599944,316.5012375919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,10,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.001756267,317.001756267,317.001756267,317.001756267,317.001756267,317.001756267,317.001756267,317.001756267,317.001756267,317.001756267,a,0.39085200100089423,1,599,5,317.41886291899937,318.9205986019997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,11,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.4211452009995,319.4211452009995,319.4211452009995,319.4211452009995,319.4211452009995,319.4211452009995,319.4211452009995,319.4211452009995,319.4211452009995,319.4211452009995,l,0.38759767900046427,1,600,5,319.8384129269998,321.34004939399983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,0,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.84056933399916,321.84056933399916,321.84056933399916,321.84056933399916,321.84056933399916,321.84056933399916,321.84056933399916,321.84056933399916,321.84056933399916,321.84056933399916,a,0.43264123200060567,10,610,5,322.29102244599926,323.79270360699957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.2931557309994,324.2931557309994,324.2931557309994,324.2931557309994,324.2931557309994,324.2931557309994,324.2931557309994,324.2931557309994,324.2931557309994,324.2931557309994,l,0.37138434300140943,10,620,5,324.69363550099933,326.19526053499976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,2,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.69579561799947,326.69579561799947,326.69579561799947,326.69579561799947,326.69579561799947,326.69579561799947,326.69579561799947,326.69579561799947,326.69579561799947,326.69579561799947,l,0.4335658540003351,10,630,5,327.14634096199916,328.64800654400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.1484459939993,329.1484459939993,329.1484459939993,329.1484459939993,329.1484459939993,329.1484459939993,329.1484459939993,329.1484459939993,329.1484459939993,329.1484459939993,a,0.8760950080004477,1,631,5,330.04958106899994,331.5511525439997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,4,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0516815339997,332.0516815339997,332.0516815339997,332.0516815339997,332.0516815339997,332.0516815339997,332.0516815339997,332.0516815339997,332.0516815339997,332.0516815339997,a,0.412936692000585,10,641,5,332.4854436759997,333.9871138259996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,5,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.4878651599993,334.4878651599993,334.4878651599993,334.4878651599993,334.4878651599993,334.4878651599993,334.4878651599993,334.4878651599993,334.4878651599993,334.4878651599993,l,0.8732490420006798,1,642,5,335.3887382469993,336.89041834099953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,6,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.3908942829994,337.3908942829994,337.3908942829994,337.3908942829994,337.3908942829994,337.3908942829994,337.3908942829994,337.3908942829994,337.3908942829994,337.3908942829994,a,1.034693029000664,1,643,5,338.4420408769993,339.94368076799947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,7,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.44435719099965,340.44435719099965,340.44435719099965,340.44435719099965,340.44435719099965,340.44435719099965,340.44435719099965,340.44435719099965,340.44435719099965,340.44435719099965,a,0.4525681290006105,1,644,5,340.928269987,342.42991593399984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.93047395399935,342.93047395399935,342.93047395399935,342.93047395399935,342.93047395399935,342.93047395399935,342.93047395399935,342.93047395399935,342.93047395399935,342.93047395399935,l,0.3504324010009441,1,645,5,343.29758797499926,344.79916015399976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,9,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.2996133059996,345.2996133059996,345.2996133059996,345.2996133059996,345.2996133059996,345.2996133059996,345.2996133059996,345.2996133059996,345.2996133059996,345.2996133059996,l,1.0289961570006199,1,646,5,346.350765055,347.8524769249998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,10,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.35297786799947,348.35297786799947,348.35297786799947,348.35297786799947,348.35297786799947,348.35297786799947,348.35297786799947,348.35297786799947,348.35297786799947,348.35297786799947,a,0.7031011400013085,1,647,5,349.0871876709998,350.58901204799986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0895366039995,351.0895366039995,351.0895366039995,351.0895366039995,351.0895366039995,351.0895366039995,351.0895366039995,351.0895366039995,351.0895366039995,351.0895366039995,a,0.6396739990004789,1,648,5,351.7568462569998,353.2584184439993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.20939624199946,146,Y,circle,0.002249152000331378,363.2074966479995,364.70438728299996,364.70438728299996,364.70438728299996,367.7077098569998,367.7077098569998,367.7077098569998,367.7077098569998,0,0,None,0,367.7077098569998,369.20939624199946,369.70987832899937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.21731256099974,167,D,triangle,0.009320455000306538,370.2074323029992,371.7121124639998,371.7121124639998,371.7121124639998,374.7154920289995,374.7154920289995,374.7154920289995,374.7154920289995,0,1,None,0,374.7154920289995,376.21731256099974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.208104157,174,B,hexagon,0.0008976890003395965,377.2044256269992,378.7031591749992,378.7031591749992,378.7031591749992,381.7066131899992,381.7066131899992,381.7066131899992,381.7066131899992,0,1,None,0,381.7066131899992,383.208104157,383.70871285299927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.2158592279993,132,F,star,0.008157977000337269,384.2065840559999,385.71080751299996,385.71080751299996,385.71080751299996,388.7143090699992,388.7143090699992,388.7143090699992,388.7143090699992,0,1,None,0,388.7143090699992,390.2158592279993,390.716431373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.77318529499917,125,S,hexagon,-0.00019806099953711964,391.20514629899935,392.7018926609999,392.7018926609999,392.7018926609999,,,,,1,1,d,0,395.2726838259996,,,2.547347771001114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.1279197919994,139,U,triangle,0.0009370660000058706,397.76296387099956,399.25919177599917,399.25919177599917,399.25919177599917,,,,,1,0,d,0,399.6262931839992,,,0.3420799750010701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.46594074599943,181,H,circle,0.001532762000351795,402.11806453400004,403.61396937599966,403.61396937599966,403.61396937599966,,,,,2,0,j,0,403.9680041039992,,,0.3312214080006015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.08769608499915,160,W,star,0.0013783459999103798,406.4528182899994,407.95198279299984,407.95198279299984,407.95198279299984,,,,,0,0,d,0,408.5860748219993,,,0.6018243389999043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.41039702299986,146,Y,hexagon,0.0017788850000215461,411.0749135059996,412.5737979629994,412.5737979629994,412.5737979629994,,,,,2,1,j,0,413.90862214799927,,,1.3080129750005653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.4325331379996,167,D,star,0.0017459549999330193,416.39870418199916,417.89640293199955,417.89640293199955,417.89640293199955,,,,,0,0,d,0,418.9308876569994,,,1.0089703850007936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.79265594999924,132,W,hexagon,0.001903740999296133,455.8933702559998,457.38987520499995,457.38987520499995,457.38987520499995,,,,,0,1,f,1,458.2909602519994,,,0.8832773260000977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.49794722799925,167,B,circle,0.0014085080001677852,460.78205804199933,462.2789504759994,462.2789504759994,462.2789504759994,,,,,0,1,d,1,462.9961891999992,,,0.6901554970008874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.22078184099973,174,F,star,0.001667481000367843,465.48582152999916,466.9840971529993,466.9840971529993,466.9840971529993,,,,,0,1,d,1,468.71924177799974,,,1.7040163930005292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.67539468499945,139,Y,triangle,0.0015968520001479192,471.2085059589999,472.7067414769999,472.7067414769999,472.7067414769999,,,,,0,1,f,1,473.17394972999955,,,0.4381367940004566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
