LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,11,0,11,0,,,,,,,,,,,,,,,,0,871,,,1869.88234934,,,F,132,star,0.0032342320000680047,,,,,0,0,,,,,,,,,,,,1866.7122746609998,1866.7122746609998,1866.7122746609998,1866.7122746609998,1868.2138076719998,1868.2138076719998,1868.2138076719998,1868.2138076719998,1868.2138076719998,1868.2138076719998,1868.2138076719998,1868.2138076719998,repeat,number,NA,k,0.10109089499974289,noRew,,,3,,,,,,,,,1868.3808821710004,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,12,0,12,0,,,,,,,,,,,,,,,,1,872,,,1875.5555267539999,,,D,125,circle,0.001097510999898077,,,,,1,1,,,,,,,,,,,,1870.8669935370003,1870.8669935370003,1870.8669935370003,1870.8669935370003,1872.3686022999996,1872.3686022999996,1872.3686022999996,1872.3686022999996,1872.3686022999996,1872.3686022999996,1872.3686022999996,1872.3686022999996,repeat,number,numRpt,j,1.6193909799999346,noRew,,,3,,,,,,,,,1874.053628016,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,13,0,13,0,,,,,,,,,,,,,,,,0,872,,,1879.6265775549996,,,H,181,star,0.0010427850002088235,,,,,0,0,,,,,,,,,,,,1876.5399308370002,1876.5399308370002,1876.5399308370002,1876.5399308370002,1878.0413327239999,1878.0413327239999,1878.0413327239999,1878.0413327239999,1878.0413327239999,1878.0413327239999,1878.0413327239999,1878.0413327239999,repeat,number,NA,j,0.01753079299987803,noRew,,,3,,,,,,,,,1878.1249504510001,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,14,0,14,0,,,,,,,,,,,,,,,,0,872,,,1883.7645090689998,,,U,160,star,0.0013371430004553986,,,,,0,1,,,,,,,,,,,,1880.611079371,1880.611079371,1880.611079371,1880.611079371,1882.1459060559996,1882.1459060559996,1882.1459060559996,1882.1459060559996,1882.1459060559996,1882.1459060559996,1882.1459060559996,1882.1459060559996,repeat,number,NA,j,0.09590443600018261,noRew,,,3,,,,,,,,,1882.2960480140005,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,15,0,15,0,,,,,,,,,,,,,,,,0,872,,,1887.8356331310001,,,Y,146,circle,0.0011563710004338645,,,,,0,1,,,,,,,,,,,,1884.7488876499997,1884.7488876499997,1884.7488876499997,1884.7488876499997,1886.2503915620005,1886.2503915620005,1886.2503915620005,1886.2503915620005,1886.2503915620005,1886.2503915620005,1886.2503915620005,1886.2503915620005,repeat,number,NA,k,0.048790866999752325,noRew,,,3,,,,,,,,,1886.3506547709999,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,16,0,16,0,,,,,,,,,,,,,,,,0,872,,,1894.1090908669998,,,D,125,star,0.0009827940002651303,,,,,1,1,,,,,,,,,,,,1888.803271714,1888.803271714,1888.803271714,1888.803271714,1890.3050214250002,1890.3050214250002,1890.3050214250002,1890.3050214250002,1890.3050214250002,1890.3050214250002,1890.3050214250002,1890.3050214250002,repeat,number,numRpt,j,2.280755116999444,noRew,,,3,,,,,,,,,1892.6578343260003,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,17,0,17,0,,,,,,,,,,,,,,,,1,873,,,1898.163512617,,,Y,139,circle,0.0014000929995745537,,,,,1,0,,,,,,,,,,,,1895.0936382960003,1895.0936382960003,1895.0936382960003,1895.0936382960003,1896.595190044,1896.595190044,1896.595190044,1896.595190044,1896.595190044,1896.595190044,1896.595190044,1896.595190044,repeat,number,numRpt,j,0.03979150400073195,noRew,,,3,,,,,,,,,1896.7120115550001,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,18,0,18,0,,,,,,,,,,,,,,,,0,873,,,1903.1524263810002,,,W,174,star,0.0012216429995532962,,,,,1,0,,,,,,,,,,,,1899.148101831,1899.148101831,1899.148101831,1899.148101831,1900.649854875,1900.649854875,1900.649854875,1900.649854875,1900.649854875,1900.649854875,1900.649854875,1900.649854875,repeat,number,numRpt,k,0.9757558350006548,noRew,,,3,,,,,,,,,1901.6844536149997,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,19,0,19,0,,,,,,,,,,,,,,,,0,873,,,1907.440743699,,,S,167,circle,0.0015880419996392448,,,,,0,0,,,,,,,,,,,,1904.1536189960002,1904.1536189960002,1904.1536189960002,1904.1536189960002,1905.6387781469998,1905.6387781469998,1905.6387781469998,1905.6387781469998,1905.655164745,1905.655164745,1905.655164745,1905.655164745,repeat,number,NA,j,0.27499522800053455,noRew,,,3,,,,,,,,,1905.9888100370003,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,20,0,20,0,,,,,,,,,,,,,,,,0,873,,,1911.6451759389997,,,U,181,circle,0.0014988410002843011,,,,,0,1,,,,,,,,,,,,1908.4248693559998,1908.4248693559998,1908.4248693559998,1908.4248693559998,1909.9433083939998,1909.9433083939998,1909.9433083939998,1909.9433083939998,1909.9433083939998,1909.9433083939998,1909.9433083939998,1909.9433083939998,repeat,number,NA,j,0.12321544599990375,noRew,,,3,,,,,,,,,1910.1270543900005,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,21,0,21,0,,,,,,,,,,,,,,,,0,873,,,1915.749621462,,,B,160,star,0.0014193219994922401,,,,,0,1,,,,,,,,,,,,1912.579557779,1912.579557779,1912.579557779,1912.579557779,1914.0812693809999,1914.0812693809999,1914.0812693809999,1914.0812693809999,1914.0812693809999,1914.0812693809999,1914.0812693809999,1914.0812693809999,repeat,number,NA,j,0.13728218400001424,noRew,,,3,,,,,,,,,1914.281487574,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,22,0,22,0,,,,,,,,,,,,,,,,0,873,,,1922.1400976010004,,,F,132,star,0.0010524890003580367,,,,,1,1,,,,,,,,,,,,1916.7340723210004,1916.7340723210004,1916.7340723210004,1916.7340723210004,1918.2359333170002,1918.2359333170002,1918.2359333170002,1918.2359333170002,1918.2359333170002,1918.2359333170002,1918.2359333170002,1918.2359333170002,repeat,number,numRpt,j,2.320341059000839,noRew,,,3,,,,,,,,,1920.638456741,1922.1400976010004,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,23,0,23,0,,,,,,,,,,,,,,,,1,874,,,1926.1945898959998,,,H,146,circle,0.01710966999962693,,,,,1,0,,,,,,,,,,,,1923.141191479,1923.141191479,1923.141191479,1923.141191479,1924.6264033290004,1924.6264033290004,1924.6264033290004,1924.6264033290004,1924.6430029239996,1924.6430029239996,1924.6430029239996,1924.6430029239996,repeat,number,numRpt,j,0.040474750000157655,noRew,,,3,,,,,,,,,1924.7597958390002,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,24,0,24,0,,,,,,,,,,,,,,,,0,874,,,1930.599486361,,,S,125,star,0.001245548999577295,,,,,1,0,,,,,,,,,,,,1927.1789479519998,1927.1789479519998,1927.1789479519998,1927.1789479519998,1928.6805225009998,1928.6805225009998,1928.6805225009998,1928.6805225009998,1928.6805225009998,1928.6805225009998,1928.6805225009998,1928.6805225009998,repeat,number,numRpt,j,0.3531799780007532,noRew,,,3,,,,,,,,,1929.0977366499997,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,25,0,25,0,,,,,,,,,,,,,,,,0,874,,,1935.020979642,,,H,146,circle,0.0179453900000226,,,,,0,0,,,,,,,,,,,,1931.600465481,1931.600465481,1931.600465481,1931.600465481,1933.0854689809998,1933.0854689809998,1933.0854689809998,1933.0854689809998,1933.1023192010002,1933.1023192010002,1933.1023192010002,1933.1023192010002,repeat,number,NA,k,0.4122283339997921,noRew,,,3,,,,,,,,,1933.55268768,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,26,0,26,0,,,,,,,,,,,,,,,,0,874,,,1939.1255801370003,,,Y,174,circle,0.0012962669998159981,,,,,0,1,,,,,,,,,,,,1936.0390072940004,1936.0390072940004,1936.0390072940004,1936.0390072940004,1937.5072082889997,1937.5072082889997,1937.5072082889997,1937.5072082889997,1937.5404419009997,1937.5404419009997,1937.5404419009997,1937.5404419009997,repeat,number,NA,j,0.09507087700012562,noRew,,,3,,,,,,,,,1937.6907200889996,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,27,0,27,0,,,,,,,,,,,,,,,,10,884,,,1943.2467547350002,,,B,139,star,0.0013019560001339414,,,,,1,1,,,,,,,,,,,,1940.1268313449996,1940.1268313449996,1940.1268313449996,1940.1268313449996,1941.6283049449999,1941.6283049449999,1941.6283049449999,1941.6283049449999,1941.6283049449999,1941.6283049449999,1941.6283049449999,1941.6283049449999,repeat,number,numRpt,j,0.053240306000134296,noRew,,,3,,,,,,,,,1941.7451855020004,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,28,0,28,0,,,,,,,,,,,,,,,,0,884,,,1947.4679953170003,,,F,181,circle,0.0014484700004686601,,,,,0,0,,,,,,,,,,,,1944.1978694699997,1944.1978694699997,1944.1978694699997,1944.1978694699997,1945.7663475759996,1945.7663475759996,1945.7663475759996,1945.7663475759996,1945.7663475759996,1945.7663475759996,1945.7663475759996,1945.7663475759996,repeat,number,NA,j,0.14945928200040726,noRew,,,3,,,,,,,,,1945.9997561799996,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,,,,,,,,,,,,,0,884,,,1951.4558862460003,,,D,132,star,0.0009262820003641536,,,,,0,1,,,,,,,,,,,,1948.419193182,1948.419193182,1948.419193182,1948.419193182,1949.9207648939996,1949.9207648939996,1949.9207648939996,1949.9207648939996,1949.9207648939996,1949.9207648939996,1949.9207648939996,1949.9207648939996,repeat,number,NA,k,0.009999220000736386,noRew,,,3,,,,,,,,,1949.987764174,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,,,,,,,,,,,,,0,884,,,1955.6771483489997,,,W,160,star,0.0011995970007774304,,,,,0,1,,,,,,,,,,,,1952.4401443299998,1952.4401443299998,1952.4401443299998,1952.4401443299998,1954.0085231489998,1954.0085231489998,1954.0085231489998,1954.0085231489998,1954.0085231489998,1954.0085231489998,1954.0085231489998,1954.0085231489998,repeat,number,NA,j,0.13860790300032022,noRew,,,3,,,,,,,,,1954.2087306400003,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,,,,,,,,,,,,,0,884,,,1959.7981833649997,,,U,167,circle,0.001148811999883037,,,,,0,1,,,,,,,,,,,,1956.6615591619998,1956.6615591619998,1956.6615591619998,1956.6615591619998,1958.163320704,1958.163320704,1958.163320704,1958.163320704,1958.163320704,1958.163320704,1958.163320704,1958.163320704,repeat,number,NA,j,0.03265596200026266,noRew,,,3,,,,,,,,,1958.2467277849996,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,1,885,,,1980.3209512039998,,,U,174,triangle,0.0020672900000135996,,,,,1,1,,,,,,,,,,,,1977.2342118909996,1977.2342118909996,1977.2342118909996,1977.2342118909996,1978.7359972190002,1978.7359972190002,1978.7359972190002,1978.7359972190002,1978.7359972190002,1978.7359972190002,1978.7359972190002,1978.7359972190002,repeat,number,numRpt,k,0.042703218999577075,noRew,,,4,,,,,,,space,1.9528883469997709,1978.836091345,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,0,885,,,1984.492202629,,,S,139,hexagon,0.0011048200003642705,,,,,0,0,,,,,,,,,,,,1981.288655807,1981.288655807,1981.288655807,1981.288655807,1982.7905340539996,1982.7905340539996,1982.7905340539996,1982.7905340539996,1982.7905340539996,1982.7905340539996,1982.7905340539996,1982.7905340539996,repeat,number,NA,k,0.18044678100022793,noRew,,,4,,,,,,,,,1983.023922809,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,0,885,,,1989.230790727,,,W,167,hexagon,0.0013546709997172002,,,,,1,1,,,,,,,,,,,,1985.4766438009997,1985.4766438009997,1985.4766438009997,1985.4766438009997,1986.9783916339998,1986.9783916339998,1986.9783916339998,1986.9783916339998,1986.9783916339998,1986.9783916339998,1986.9783916339998,1986.9783916339998,repeat,number,numRpt,k,0.5679283290005515,noRew,,,4,,,,,,,,,1987.6624300770004,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,10,895,,,1993.385451359,,,H,132,triangle,0.001158793999820773,,,,,1,0,,,,,,,,,,,,1990.1485573389996,1990.1485573389996,1990.1485573389996,1990.1485573389996,1991.6833448969996,1991.6833448969996,1991.6833448969996,1991.6833448969996,1991.6833448969996,1991.6833448969996,1991.6833448969996,1991.6833448969996,repeat,number,numRpt,j,0.11090142300008665,noRew,,,4,,,,,,,,,1991.8505612519998,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,0,895,,,1997.3730316550004,,,F,160,hexagon,0.001245540000127221,,,,,0,0,,,,,,,,,,,,1994.302913385,1994.302913385,1994.302913385,1994.302913385,1995.8046505670004,1995.8046505670004,1995.8046505670004,1995.8046505670004,1995.8046505670004,1995.8046505670004,1995.8046505670004,1995.8046505670004,repeat,number,NA,j,0.03827300300008574,noRew,,,4,,,,,,,,,1995.9048867420001,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,0,895,,,2001.777980589,,,B,146,triangle,0.0013652970001203357,,,,,0,1,,,,,,,,,,,,1998.3577871410002,1998.3577871410002,1998.3577871410002,1998.3577871410002,1999.8593790190002,1999.8593790190002,1999.8593790190002,1999.8593790190002,1999.8593790190002,1999.8593790190002,1999.8593790190002,1999.8593790190002,repeat,number,NA,k,0.3183533830001579,noRew,,,4,,,,,,,,,2000.2762081710002,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,0,895,,,2006.7837950850003,,,Y,181,triangle,0.0012012830002277042,,,,,0,1,,,,,,,,,,,,2002.7624103740004,2002.7624103740004,2002.7624103740004,2002.7624103740004,2004.2642914399999,2004.2642914399999,2004.2642914399999,2004.2642914399999,2004.2642914399999,2004.2642914399999,2004.2642914399999,2004.2642914399999,repeat,number,NA,j,0.9612659390008957,noRew,,,4,,,,,,,,,2005.3157511840004,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,0,895,,,2011.0214706700003,,,D,125,hexagon,0.01809451799999806,,,,,1,1,,,,,,,,,,,,2007.7682511609996,2007.7682511609996,2007.7682511609996,2007.7682511609996,2009.3043022369998,2009.3043022369998,2009.3043022369998,2009.3043022369998,2009.3198467509997,2009.3198467509997,2009.3198467509997,2009.3198467509997,repeat,number,numRpt,j,0.18615166400059024,noRew,,,4,,,,,,,,,2009.5536707220003,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,0,895,,,2015.0761158210003,,,U,174,triangle,0.0012038209997626836,,,,,0,0,,,,,,,,,,,,2012.0058653769997,2012.0058653769997,2012.0058653769997,2012.0058653769997,2013.5074388609996,2013.5074388609996,2013.5074388609996,2013.5074388609996,2013.5074388609996,2013.5074388609996,2013.5074388609996,2013.5074388609996,repeat,number,NA,j,0.03952941400029886,noRew,,,4,,,,,,,,,2013.657997799,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,0,895,,,2020.7323268040004,,,S,139,hexagon,0.0010160940000787377,,,,,1,1,,,,,,,,,,,,2016.0604320910002,2016.0604320910002,2016.0604320910002,2016.0604320910002,2017.5619097000003,2017.5619097000003,2017.5619097000003,2017.5619097000003,2017.5619097000003,2017.5619097000003,2017.5619097000003,2017.5619097000003,repeat,number,numRpt,j,1.6414218310005708,noRew,,,4,,,,,,,,,2019.3140240850003,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,0,895,,,2024.8868077109996,,,W,167,triangle,0.001177505999294226,,,,,0,0,,,,,,,,,,,,2021.7166387210004,2021.7166387210004,2021.7166387210004,2021.7166387210004,2023.2518469700003,2023.2518469700003,2023.2518469700003,2023.2518469700003,2023.2518469700003,2023.2518469700003,2023.2518469700003,2023.2518469700003,repeat,number,NA,j,0.09382491399946957,noRew,,,4,,,,,,,,,2023.4023929150003,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,0,895,,,2029.024784967,,,H,132,hexagon,0.0010745660001703072,,,,,0,1,,,,,,,,,,,,2025.8546162609996,2025.8546162609996,2025.8546162609996,2025.8546162609996,2027.356296044,2027.356296044,2027.356296044,2027.356296044,2027.356296044,2027.356296044,2027.356296044,2027.356296044,repeat,number,NA,k,0.062180888000057166,noRew,,,4,,,,,,,,,2027.4731400449996,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,1,896,,,2033.0290204710004,,,F,160,triangle,0.0012428050004018587,,,,,1,1,,,,,,,,,,,,2029.9258572900003,2029.9258572900003,2029.9258572900003,2029.9258572900003,2031.4274123540004,2031.4274123540004,2031.4274123540004,2031.4274123540004,2031.4274123540004,2031.4274123540004,2031.4274123540004,2031.4274123540004,repeat,number,numRpt,k,0.06287297300013961,noRew,,,4,,,,,,,,,2031.5941708309997,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,0,896,,,2037.2840424740002,,,B,146,hexagon,0.018068168999889167,,,,,1,0,,,,,,,,,,,,2034.046811955,2034.046811955,2034.046811955,2034.046811955,2035.5651459189999,2035.5651459189999,2035.5651459189999,2035.5651459189999,2035.5651459189999,2035.5651459189999,2035.5651459189999,2035.5651459189999,repeat,number,numRpt,j,0.10136435200047345,noRew,,,4,,,,,,,,,2035.782073979,2037.2840424740002,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,0,896,,,2041.3727357350003,,,Y,181,triangle,0.0010990079999828595,,,,,0,0,,,,,,,,,,,,2038.2683424640004,2038.2683424640004,2038.2683424640004,2038.2683424640004,2039.7698373569997,2039.7698373569997,2039.7698373569997,2039.7698373569997,2039.7698373569997,2039.7698373569997,2039.7698373569997,2039.7698373569997,repeat,number,NA,j,0.02436481599988838,noRew,,,4,,,,,,,,,2039.8699972609998,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
