LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpect,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,3,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.35318562700195,501.35318562700195,501.35318562700195,501.35318562700195,501.35318562700195,501.35318562700195,501.35318562700195,501.35318562700195,501.35318562700195,501.35318562700195,a,0.8625219330024265,10,595,2,502.23908335099986,503.7394864939997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,4,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.2397379670001,504.2397379670001,504.2397379670001,504.2397379670001,504.2397379670001,504.2397379670001,504.2397379670001,504.2397379670001,504.2397379670001,504.2397379670001,a,2.383934579000197,1,596,2,506.6574503459997,508.15937043899976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.6596256090015,508.6596256090015,508.6596256090015,508.6596256090015,508.6596256090015,508.6596256090015,508.6596256090015,508.6596256090015,508.6596256090015,508.6596256090015,l,1.0605175379969296,10,606,2,509.7454976779991,511.2606567900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,6,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.7495068470016,511.7495068470016,511.7495068470016,511.7495068470016,511.7495068470016,511.7495068470016,511.7495068470016,511.7495068470016,511.7495068470016,511.7495068470016,a,0.905890770998667,10,616,2,512.6802041100018,514.1792977900004,514.1792977900004,514.6796803910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,7,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.6796803910001,514.6796803910001,514.6796803910001,514.6796803910001,514.6796803910001,514.6796803910001,514.6796803910001,514.6796803910001,514.6796803910001,514.6796803910001,l,1.1116752859998087,10,626,2,515.8150297210013,517.3146881149987,517.3146881149987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,8,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.8165314280013,517.8165314280013,517.8165314280013,517.8165314280013,517.8165314280013,517.8165314280013,517.8165314280013,517.8165314280013,517.8165314280013,517.8165314280013,l,1.7598127080018457,10,636,2,519.6011483789989,521.100869766,521.100869766,521.6012160360006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,9,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.6012160360006,521.6012160360006,521.6012160360006,521.6012160360006,521.6012160360006,521.6012160360006,521.6012160360006,521.6012160360006,521.6012160360006,521.6012160360006,l,1.3344196489997557,10,646,2,522.9535737199985,524.4543211810014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,10,34,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.9544419560007,524.9544419560007,524.9544419560007,524.9544419560007,524.9544419560007,524.9544419560007,524.9544419560007,524.9544419560007,524.9544419560007,524.9544419560007,a,0.9407725149976613,10,656,2,525.9219949120015,527.4219954319997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,11,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.9239611609992,527.9239611609992,527.9239611609992,527.9239611609992,527.9239611609992,527.9239611609992,527.9239611609992,527.9239611609992,527.9239611609992,527.9239611609992,a,0.9637972860000446,10,666,2,528.9077436849984,530.4081025359992,530.4081025359992,530.9130227569985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.108201649,,,160,U,triangle,0.0007523229978687596,571.1112072460019,572.606752134001,572.606752134001,572.606752134001,0,0,None,0,575.6077930790016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.1145488850016,,,132,F,hexagon,0.006396517997927731,578.1055779820017,579.5941895649994,579.5941895649994,579.5941895649994,0,1,None,0,582.6136682479992,582.5972153580005,582.5972153580005,582.5972153580005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.1187768480013,,,139,H,circle,0.010943229997792514,585.1104762389987,586.5986578920019,586.5986578920019,586.5986578920019,0,1,None,0,589.6184113700001,589.6015051059985,589.6015051059985,589.6015051059985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.7549007400012,,,181,B,star,0.015271313000994269,592.115124103002,593.5873745419995,593.5873745419995,593.5873745419995,1,1,f,0,594.2578666320005,,,,0.6439391749991046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.5591323619992,,601.0592415479987,125,Y,circle,0.000855939000757644,596.7618907680007,598.2408631319995,598.2408631319995,598.2408631319995,1,0,d,0,599.0588834049995,,,,0.7909047869979986,600.5591323619992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.3454297809985,,605.8454426780008,174,W,star,0.0004926689980493393,601.565963074001,603.0445088460001,603.0445088460001,603.0445088460001,1,0,f,0,603.8463358650006,,,,0.7711343209994084,605.3454297809985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.0163269859986,,,167,D,hexagon,0.0004894089979643468,606.3528984889999,607.8320719090007,607.8320719090007,607.8320719090007,1,0,f,0,608.5159283440007,,,,0.6552575089990569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.2696818580007,,615.7699839900015,146,S,triangle,0.0004826380027225241,611.0222837680012,612.5002372210001,612.5002372210001,612.5002372210001,1,0,d,0,613.7701950129995,,,,1.251800344001822,615.2696818580007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.5562464329996,,621.0565708920003,160,U,circle,0.00018452400036039762,616.2760837749993,617.7553687610016,617.7553687610016,617.7553687610016,1,0,f,0,619.0560213659992,,,,1.268400365999696,620.5562464329996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.2105529260007,,625.7206219479995,132,F,hexagon,-0.0008646960013720673,621.5634816870006,623.0424045209984,623.0424045209984,623.0424045209984,1,0,d,0,623.7102940580007,,,,0.6451862379981321,625.2105529260007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.7785967130003,,,181,Y,circle,0.014292715000919998,648.1210214160019,649.5948065949997,649.5948065949997,649.5948065949997,1,0,f,1,650.2638493160011,,,,0.6371182419970864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.5160871760017,,657.0162331530009,139,D,triangle,0.016523150003195042,652.7756332850004,654.2484519559985,654.2484519559985,654.2484519559985,1,0,d,1,655.0169622630019,,,,0.7433675679967564,656.5160871760017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.2529999200015,,661.752942182,132,H,star,0.0003097100016020704,657.5229233479986,659.002200455001,659.002200455001,659.002200455001,1,0,d,1,659.7530279989987,,,,0.7255927469996095,661.2529999200015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.0230606820005,,,125,B,hexagon,0.0005489340001076926,662.2599000340015,663.7383920790016,663.7383920790016,663.7383920790016,1,0,d,1,664.5070392570015,,,,0.7490608690022782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.659972149002,,,160,F,circle,0.017476329998316942,667.0194576559988,668.4918953359993,668.4918953359993,668.4918953359993,1,0,f,1,669.1442140639992,,,,0.6280581450009777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.6464496459994,,,146,U,star,0.015763130999403074,671.6555629850009,673.1294854250009,673.1294854250009,673.1294854250009,1,0,d,1,674.1312857750017,,,,0.9822684569990088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.7671966980015,,681.267777041001,167,W,triangle,0.016996693000692176,676.6425682869994,678.1162579859993,678.1162579859993,678.1162579859993,1,0,f,1,679.2674405149992,,,,1.1233932600007392,680.7671966980015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.6034861359985,,,174,S,hexagon,0.00030426700323005207,681.7734557180011,683.2529978530001,683.2529978530001,683.2529978530001,1,0,f,1,684.0882692000014,,,,0.8030080649987212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.2245914369996,,690.7242155169988,181,Y,triangle,0.0005692209997505415,686.5935875510004,688.0734808300003,688.0734808300003,688.0734808300003,1,0,f,1,688.7246842320019,,,,0.6220742839977902,690.2245914369996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.1948645400007,,,139,D,star,0.00048746500033303164,691.2305685479987,692.710075990999,692.710075990999,692.710075990999,1,0,d,1,693.6783329050013,,,,0.9452206519999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.533351738999,,,167,S,triangle,0.0012895260006189346,,,,,1,0,,2,726.0347891310012,,,,,727.533351738999,723.788321283002,725.2665300160006,725.2665300160006,725.2665300160006,k,0.749385811999673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.2370071580008,,,160,D,hexagon,0.0015661180004826747,,,,,1,0,,2,730.737811670002,,,,,732.2370071580008,728.5414302729987,730.0199594100013,730.0199594100013,730.0199594100013,j,0.6991263549971336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.9406609799989,,,125,F,star,0.001977945998078212,,,,,1,0,,2,735.4258371020005,,,,,,733.2452150540012,734.723668253002,734.723668253002,734.723668253002,j,0.6682164379999449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.6939885749998,,742.1941564010012,132,W,circle,0.016533480000362033,,,,,1,0,,2,740.1953671779993,,,,,741.6939885749998,737.9366231979984,739.4104498150009,739.4104498150009,739.4104498150009,k,0.7652245329991274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.3473199370019,,,139,B,triangle,0.00030515799880959094,,,,,1,0,,2,744.832700040999,,,,,,742.7016743550012,744.1805994200004,744.1805994200004,744.1805994200004,j,0.618977158999769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.201064113,,,174,Y,circle,0.01705292900078348,,,,,1,0,,2,749.6862828250014,,,,,,747.3439574750009,748.817314418,748.817314418,748.817314418,k,0.8464901199986343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.088652729999,,,146,H,hexagon,0.00041364299977431074,,,,,1,0,,2,754.5723354080001,,,,,,752.1920063430007,753.6710626700005,753.6710626700005,753.6710626700005,j,0.8720461949997116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.7421165029991,,,181,U,star,0.017131308999523753,,,,,1,0,,2,759.2263658100019,,,,,,757.0840900750009,758.5573821760008,758.5573821760008,758.5573821760008,k,0.6503169069983414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.528931568002,,,167,S,hexagon,0.017057040000509005,,,,,1,0,,2,764.0136589110007,,,,,,761.7371800110013,763.2106742399992,763.2106742399992,763.2106742399992,k,0.7804632639999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.1653531410011,,770.666603949001,160,D,circle,0.01579281600061222,,,,,1,0,,2,768.6666620239994,,,,,770.1653531410011,766.5243359320011,767.9985450210006,767.9985450210006,767.9985450210006,j,0.6416971300022851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,823.1217607440012,,,139,H,triangle,0.0023141480014601257,,,,,1,0,,3,,,,,,,,,,,,,818.3474336670006,818.3474336670006,818.3474336670006,818.3474336670006,819.8352155680004,819.8352155680004,819.8352155680004,819.8352155680004,819.8520640429997,819.8520640429997,819.8520640429997,819.8520640429997,-1,letter,NA,j,1.7564907209998637,vtsPrac,821.6239117959994,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,827.8579507030008,,,181,D,star,0.0009303199985879473,,,,,1,0,,3,,,,,,,,,,,,,824.117234338999,824.117234338999,824.117234338999,824.117234338999,825.6059103330008,825.6059103330008,825.6059103330008,825.6059103330008,825.6229475319997,825.6229475319997,825.6229475319997,825.6229475319997,repeat,letter,lettRpt,j,0.7293741829998908,vtsPrac,826.357373400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,833.1791029749984,,,132,W,circle,0.002544856000895379,,,,,1,0,,3,,,,,,,,,,,,,828.8542443170008,828.8542443170008,828.8542443170008,828.8542443170008,830.3428045789988,830.3428045789988,830.3428045789988,830.3428045789988,830.3596749950011,830.3596749950011,830.3596749950011,830.3596749950011,repeat,letter,lettRpt,k,1.305058336998627,vtsPrac,831.6779999680002,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,838.7828539350012,,,125,B,triangle,0.001386784999340307,,,,,1,0,,3,,,,,,,,,,,,,834.1745988190014,834.1745988190014,834.1745988190014,834.1745988190014,835.6628805239998,835.6628805239998,835.6628805239998,835.6628805239998,835.6801023500011,835.6801023500011,835.6801023500011,835.6801023500011,switch,number,numSwt,d,1.5844434719983838,vtsPrac,837.2805135310009,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
