LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,4,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.574463736004,600.574463736004,600.574463736004,600.574463736004,600.574463736004,600.574463736004,600.574463736004,600.574463736004,600.574463736004,600.574463736004,a,0.7794993220013566,10,524,2,601.3756831409992,602.8770149679985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.377573755999,603.377573755999,603.377573755999,603.377573755999,603.377573755999,603.377573755999,603.377573755999,603.377573755999,603.377573755999,603.377573755999,a,1.096429805002117,10,534,2,604.4961909310005,605.9971982040006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.4973391450039,606.4973391450039,606.4973391450039,606.4973391450039,606.4973391450039,606.4973391450039,606.4973391450039,606.4973391450039,606.4973391450039,606.4973391450039,l,5.256968450994464,10,544,2,611.7871073830029,613.2887150410024,613.2887150410024,613.7893960729998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,7,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.7893960729998,613.7893960729998,613.7893960729998,613.7893960729998,613.7893960729998,613.7893960729998,613.7893960729998,613.7893960729998,613.7893960729998,613.7893960729998,a,2.5716673459974118,1,545,2,616.3922262199994,617.8937113290012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,8,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.3942804090038,618.3942804090038,618.3942804090038,618.3942804090038,618.3942804090038,618.3942804090038,618.3942804090038,618.3942804090038,618.3942804090038,618.3942804090038,a,1.6716814269966562,10,555,2,620.0963363480041,621.5976589990023,621.5976589990023,622.0983553609985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,9,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.0983553609985,622.0983553609985,622.0983553609985,622.0983553609985,622.0983553609985,622.0983553609985,622.0983553609985,622.0983553609985,622.0983553609985,622.0983553609985,a,1.3192491049994715,10,565,2,623.4496821150024,624.9514733250035,624.9514733250035,625.4521239460009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,10,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.4521239460009,625.4521239460009,625.4521239460009,625.4521239460009,625.4521239460009,625.4521239460009,625.4521239460009,625.4521239460009,625.4521239460009,625.4521239460009,l,1.8215400710032554,10,575,2,627.3039832909999,628.8057679749982,628.8057679749982,629.3062420990027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,11,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.3062420990027,629.3062420990027,629.3062420990027,629.3062420990027,629.3062420990027,629.3062420990027,629.3062420990027,629.3062420990027,629.3062420990027,629.3062420990027,a,8.111045124998782,10,585,2,637.4486270060006,638.9503631510015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.0012561350013,,,167,D,star,0.0011986259996774606,786.7475375590002,788.2482016350041,788.2482016350041,788.2482016350041,1,0,f,1.2259243360022083,0,789.5165392760027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.0068528499978,,,132,U,circle,0.001293240005907137,791.9857936810004,793.4873490660029,793.4873490660029,793.4873490660029,1,0,d,0.9948982299974887,0,794.5051109390042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.6955413160031,,,125,F,hexagon,0.0014106859962339513,796.9913864150003,798.493070124001,798.493070124001,798.493070124001,1,0,d,0.6684148049971554,0,799.1938216859999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.6841596380036,,,174,W,triangle,0.0012385760055622086,801.6795995080029,803.181318693998,803.181318693998,803.181318693998,1,0,f,0.9741617289982969,0,804.1825681929986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.7397923280005,,,181,H,hexagon,0.0011815220059361309,806.6688181530044,808.1701400640013,808.1701400640013,808.1701400640013,1,0,f,1.0470614309961093,0,809.2383079479987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.9288219650043,,,160,S,triangle,0.0011630020017037168,811.7243216389979,813.2259621350022,813.2259621350022,813.2259621350022,1,0,f,1.1688712969989865,0,814.4272755229977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.5351713199998,,,139,Y,circle,0.0013264379958854988,816.9132136109984,818.4150503109995,818.4150503109995,818.4150503109995,1,0,d,1.594556594005553,0,820.0334100000036,821.5351713199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.3568985380043,,,146,B,star,0.0012690910007222556,822.5194179550017,824.0212006229995,824.0212006229995,824.0212006229995,1,0,d,0.8046826169957058,0,824.8552338630034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.0954390179977,,,167,D,circle,0.0014781540012336336,827.3414108430006,828.8431384610012,828.8431384610012,828.8431384610012,1,0,f,0.7264848160048132,0,829.5938993029995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.6005652390013,,,132,U,star,0.0012842770011047833,832.0799982930039,833.5814876279983,833.5814876279983,833.5814876279983,1,0,d,0.49275024000235135,0,834.0988069240047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.8848884940016,,,160,Y,triangle,0.002057448000414297,,,,,1,0,,,1,895.3832610450045,896.8848884940016,891.962915832999,893.4643299579984,893.4643299579984,893.4643299579984,k,1.8972269279984175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.2083184400035,,,167,S,circle,0.0010821719988598488,,,,,0,0,,,1,901.7068829710042,,897.8690675489997,899.3708938700001,899.3708938700001,899.3708938700001,j,2.3035918539972045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.5978009450046,,,174,H,star,0.001471051000407897,,,,,1,1,,,1,907.0960756959976,,904.1928765600023,905.6945101750025,905.6945101750025,905.6945101750025,j,1.3709644819973619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.2208898160025,,,146,F,hexagon,0.0012567369994940236,,,,,1,0,,,1,912.7191246830043,,909.5821676710038,911.0839049540009,911.0839049540009,911.0839049540009,j,1.6067620769972564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.0759850750037,,,125,D,circle,0.001370199999655597,,,,,1,0,,,1,917.5743890930025,,915.2050974650047,916.7068068230001,916.7068068230001,916.7068068230001,j,0.8469323350000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.7488764610025,,,181,U,star,0.0011759849949157797,,,,,1,0,,,1,923.2472615279985,,920.0605185649983,921.5617856700046,921.5617856700046,921.5617856700046,k,1.6632853129995055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.403970389998,,,139,W,hexagon,0.0011739820038201287,,,,,1,0,,,1,927.9025349229996,,925.7335141580043,927.2351855110028,927.2351855110028,927.2351855110028,k,0.6399045860016486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.0758853689986,,,132,B,triangle,0.0013351279994822107,,,,,1,0,,,1,932.5741428330002,,930.3883262680029,931.8901378779992,931.8901378779992,931.8901378779992,j,0.6566714699947624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.7143151630007,,,160,Y,star,0.0013822699984302744,,,,,1,0,,,1,937.2128804630047,,935.0601527690014,936.5619497040025,936.5619497040025,936.5619497040025,k,0.6326591440010816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.7366576600034,,,167,S,hexagon,0.0011216320053790696,,,,,1,0,,,1,942.234769130002,,939.6988521809981,941.2004016030041,941.2004016030041,941.2004016030041,k,1.0022215979988687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,998.563546434998,,,174,Y,star,0.0018004459998337552,,,,,-1,0,,,2,,,,,,,,,992.5568667679981,992.5568667679981,992.5568667679981,992.5568667679981,994.041972922998,994.041972922998,994.041972922998,994.041972922998,994.0586729979987,994.0586729979987,994.0586729979987,994.0586729979987,997.0621245930015,997.0621245930015,997.0621245930015,997.0621245930015,-1,no_choice,NA,None,vtsPrac,997.0621245930015,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1005.3376545909996,,,132,D,hexagon,0.00919244500255445,,,,,1,0,,,2,,,,,,,,,999.5482364700001,999.5482364700001,999.5482364700001,999.5482364700001,1001.0496778200031,1001.0496778200031,1001.0496778200031,1001.0496778200031,1001.0496778200031,1001.0496778200031,1001.0496778200031,1001.0496778200031,,,,,switch,number,numSwt,d,vtsPrac,1003.8360987289998,2.7537206440028967,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1011.5113125749995,,,125,W,triangle,0.0011499850006657653,,,,,1,0,,,2,,,,,,,,,1006.3222094390003,1006.3222094390003,1006.3222094390003,1006.3222094390003,1007.8237961979976,1007.8237961979976,1007.8237961979976,1007.8237961979976,1007.8237961979976,1007.8237961979976,1007.8237961979976,1007.8237961979976,,,,,repeat,number,numRpt,d,vtsPrac,1010.009530880001,2.1534534620004706,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1016.366663245004,,,139,S,hexagon,0.0012655739992624149,,,,,1,0,,,2,,,,,,,,,1012.4956270879993,1012.4956270879993,1012.4956270879993,1012.4956270879993,1013.9972838340036,1013.9972838340036,1013.9972838340036,1013.9972838340036,1013.9972838340036,1013.9972838340036,1013.9972838340036,1013.9972838340036,,,,,repeat,number,numRpt,d,vtsPrac,1014.8649042180041,0.8366895490034949,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1022.2065383259978,,,174,Y,circle,0.0012408340044203214,,,,,0,0,,,2,,,,,,,,,1017.3510660410029,1017.3510660410029,1017.3510660410029,1017.3510660410029,1018.852574575998,1018.852574575998,1018.852574575998,1018.852574575998,1018.852574575998,1018.852574575998,1018.852574575998,1018.852574575998,,,,,repeat,number,NA,d,vtsPrac,1020.7054885629987,1.8286289640018367,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1027.445596853002,,,132,D,triangle,0.0012152319977758452,,,,,0,1,,,2,,,,,,,,,1023.1907924650004,1023.1907924650004,1023.1907924650004,1023.1907924650004,1024.6925404010035,1024.6925404010035,1024.6925404010035,1024.6925404010035,1024.6925404010035,1024.6925404010035,1024.6925404010035,1024.6925404010035,,,,,repeat,number,NA,f,vtsPrac,1025.9439103350014,1.2208741290014586,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1033.6523514639994,,,125,W,triangle,0.0010949529969366267,,,,,1,1,,,2,,,,,,,,,1028.4299371160014,1028.4299371160014,1028.4299371160014,1028.4299371160014,1029.9316772489983,1029.9316772489983,1029.9316772489983,1029.9316772489983,1029.9316772489983,1029.9316772489983,1029.9316772489983,1029.9316772489983,,,,,switch,letter,lettSwt,k,vtsPrac,1032.1509097860035,2.1974295520049054,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1038.157469343998,,,139,S,star,0.0011788040064857341,,,,,1,0,,,2,,,,,,,,,1034.636674733003,1034.636674733003,1034.636674733003,1034.636674733003,1036.1384638910022,1036.1384638910022,1036.1384638910022,1036.1384638910022,1036.1384638910022,1036.1384638910022,1036.1384638910022,1036.1384638910022,,,,,repeat,letter,lettRpt,k,vtsPrac,1036.655588540998,0.4868032569938805,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1042.829251424002,,,167,U,star,0.0013938159972894937,,,,,1,0,,,2,,,,,,,,,1039.1417028529977,1039.1417028529977,1039.1417028529977,1039.1417028529977,1040.6434182459998,1040.6434182459998,1040.6434182459998,1040.6434182459998,1040.6434182459998,1040.6434182459998,1040.6434182459998,1040.6434182459998,,,,,repeat,letter,lettRpt,k,vtsPrac,1041.3274897680021,0.6535366539974348,1042.829251424002,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1047.734520625003,,,181,Y,triangle,0.0008929860050557181,,,,,1,0,,,2,,,,,,,,,1043.8135434159994,1043.8135434159994,1043.8135434159994,1043.8135434159994,1045.3154183529987,1045.3154183529987,1045.3154183529987,1045.3154183529987,1045.3154183529987,1045.3154183529987,1045.3154183529987,1045.3154183529987,,,,,repeat,letter,lettRpt,k,vtsPrac,1046.2330387379989,0.8863420220004627,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1053.8913615380006,,,160,D,triangle,0.0011790740027208813,,,,,0,0,,,2,,,,,,,,,1048.7189339660035,1048.7189339660035,1048.7189339660035,1048.7189339660035,1050.2205193160044,1050.2205193160044,1050.2205193160044,1050.2205193160044,1050.2205193160044,1050.2205193160044,1050.2205193160044,1050.2205193160044,,,,,switch,number,NA,d,vtsPrac,1052.3904415700017,2.1486888419967727,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1058.7467542680024,,,132,B,circle,0.0012048669959767722,,,,,0,1,,,2,,,,,,,,,1054.8756910529992,1054.8756910529992,1054.8756910529992,1054.8756910529992,1056.3772894139984,1056.3772894139984,1056.3772894139984,1056.3772894139984,1056.3772894139984,1056.3772894139984,1056.3772894139984,1056.3772894139984,,,,,switch,letter,NA,k,vtsPrac,1057.2449778689988,0.8500305380002828,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,1063.6019656749995,,,174,B,hexagon,0.001195445998746436,,,,,0,1,,,2,,,,,,,,,1059.7310244690016,1059.7310244690016,1059.7310244690016,1059.7310244690016,1061.2327609109998,1061.2327609109998,1061.2327609109998,1061.2327609109998,1061.2327609109998,1061.2327609109998,1061.2327609109998,1061.2327609109998,,,,,switch,number,NA,d,vtsPrac,1062.1004759740026,0.8412374639956397,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
