LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.1153449390001,420.1153449390001,420.1153449390001,420.1153449390001,420.1153449390001,420.1153449390001,420.1153449390001,420.1153449390001,420.1153449390001,420.1153449390001,a,0.2508733449999454,1,604,2,420.399105751,421.90081712000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,4,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.4013615629999,422.4013615629999,422.4013615629999,422.4013615629999,422.4013615629999,422.4013615629999,422.4013615629999,422.4013615629999,422.4013615629999,422.4013615629999,l,0.14099210299991682,10,614,2,422.56819488299993,424.0697786620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,5,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.5704667399998,424.5704667399998,424.5704667399998,424.5704667399998,424.5704667399998,424.5704667399998,424.5704667399998,424.5704667399998,424.5704667399998,424.5704667399998,a,0.14821669299999485,10,624,2,424.73711628399974,426.238849736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.73967926499995,426.73967926499995,426.73967926499995,426.73967926499995,426.73967926499995,426.73967926499995,426.73967926499995,426.73967926499995,426.73967926499995,426.73967926499995,l,0.03483157899972866,1,625,2,426.806203334,428.3079140990001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,7,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.80841548700005,428.80841548700005,428.80841548700005,428.80841548700005,428.80841548700005,428.80841548700005,428.80841548700005,428.80841548700005,428.80841548700005,428.80841548700005,a,0.16604164499995022,1,626,2,428.99167047000014,430.4936997460002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.9941720690001,430.9941720690001,430.9941720690001,430.9941720690001,430.9941720690001,430.9941720690001,430.9941720690001,430.9941720690001,430.9941720690001,430.9941720690001,a,0.1320756549998805,1,627,2,431.14436208699976,432.6460978120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.1464798029999,433.1464798029999,433.1464798029999,433.1464798029999,433.1464798029999,433.1464798029999,433.1464798029999,433.1464798029999,433.1464798029999,433.1464798029999,a,0.3558957770001143,1,628,2,433.53032697899994,435.031942588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.53237451100017,435.53237451100017,435.53237451100017,435.53237451100017,435.53237451100017,435.53237451100017,435.53237451100017,435.53237451100017,435.53237451100017,435.53237451100017,a,0.8017915360001098,10,638,2,436.36676366000006,437.86839299300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,11,35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.3690408959999,438.3690408959999,438.3690408959999,438.3690408959999,438.3690408959999,438.3690408959999,438.3690408959999,438.3690408959999,438.3690408959999,438.3690408959999,a,0.5496644370000467,10,648,2,438.9362364199999,440.43792685799986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.8101632549999,,U,181,hexagon,0.0022233419999793114,469.8012076140001,471.3051749819999,471.3051749819999,471.3051749819999,474.30857946499987,474.30857946499987,474.30857946499987,474.30857946499987,0,0,None,0,474.30857946499987,475.8101632549999,476.3106870019999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.8180238289999,,H,132,triangle,0.009229189000052429,476.809299411,478.3129099969999,478.3129099969999,478.3129099969999,481.3163481119998,481.3163481119998,481.3163481119998,481.3163481119998,0,1,None,0,481.3163481119998,482.8180238289999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.32394952599975,,S,174,circle,0.0007580699998470664,483.8005593800001,485.30430813299995,485.30430813299995,485.30430813299995,,,,,2,1,k,0,486.82485272200006,,,1.4941571019999174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31531433299983,,B,167,star,0.0012112459999116254,489.3061469930001,490.81025130600005,490.81025130600005,490.81025130600005,493.81358268100007,493.81358268100007,493.81358268100007,493.81358268100007,0,0,None,0,493.81358268100007,495.31531433299983,495.8156363840001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.33838820200003,,D,139,hexagon,0.00866706199985856,496.31477280900003,497.818012595,497.818012595,497.818012595,,,,,1,1,d,0,499.84068061799985,,,1.9884092590000364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.60986931,,W,160,triangle,0.0011724500000127591,502.3178386060001,503.82452450899996,503.82452450899996,503.82452450899996,,,,,1,0,f,0,504.1082773820001,,,0.25289871499990113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.74773223199986,,Y,146,star,0.001426091999746859,506.5909425100001,508.0958591780002,508.0958591780002,508.0958591780002,,,,,1,0,f,0,508.2460197879998,,,0.11851038999975572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.1524537019998,,F,125,circle,0.001300391999848216,510.72964554099985,512.233727954,512.233727954,512.233727954,,,,,0,0,f,0,512.650820097,,,0.3888021719999415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.256995765,,U,181,triangle,0.001529218999621662,515.1309740620002,516.638537473,516.638537473,516.638537473,,,,,1,1,f,0,516.7554741020001,,,0.09596852899994701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.4305804479998,,H,132,circle,0.0016620149999653222,519.235205227,520.7430884819998,520.7430884819998,520.7430884819998,,,,,2,0,j,0,522.9290902330001,,,2.167485466999551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.6273571139998,,B,181,star,0.0017943029997695703,547.7710977569998,549.274569681,549.274569681,549.274569681,,,,,1,0,d,1,550.1265769949998,,,0.8269614000000729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.5827180379999,,S,132,hexagon,0.0014832089996161812,552.6071099879998,554.1136446849998,554.1136446849998,554.1136446849998,,,,,1,0,f,1,555.0807927160001,,,0.9487919830003193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.671521687,,H,160,circle,0.001875517999906151,557.5641658530001,559.0686664259999,559.0686664259999,559.0686664259999,,,,,1,0,d,1,560.1698722489998,,,1.0736890580001273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.827197285,,D,125,triangle,0.0016864170002008905,562.6509698389998,564.1575604779998,564.1575604779998,564.1575604779998,,,,,1,0,d,1,565.3255730650001,,,1.1447390419998555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.6494453980001,,W,174,star,0.0015729019996797433,567.8066006679999,569.3131839959999,569.3131839959999,569.3131839959999,,,,,1,0,f,1,570.1477918620001,,,0.8055243419998988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.437886859,,Y,146,circle,0.001527712000097381,572.62853758,574.1356294919999,574.1356294919999,574.1356294919999,,,,,1,0,f,1,574.9362147889999,,,0.7746250400000463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.1764638480001,,U,139,hexagon,0.0015133060001062404,577.4176786370001,578.9238908260002,578.9238908260002,578.9238908260002,,,,,1,0,f,1,579.6748628500002,,,0.7307638699999188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.1486154830002,,F,167,triangle,0.001845426999807387,582.1544607519997,583.6625942600001,583.6625942600001,583.6625942600001,,,,,1,0,d,1,584.646990121,,,0.9679730519997065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.8705705159998,,B,181,hexagon,0.0012429979997250484,587.1275935299998,588.6348192749999,588.6348192749999,588.6348192749999,,,,,1,0,d,1,589.3688779390002,,,0.7161268889999519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.625696373,,S,132,circle,0.0012144859997533786,591.850523677,593.3565897159999,593.3565897159999,593.3565897159999,,,,,1,0,f,1,594.1241165069998,,,0.7368392489997859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0893125949999,,Y,132,hexagon,0.0021793470000375237,,,,,,,,,0,0,,2,621.5875083949998,623.0893125949999,623.589901647,,617.0763956439998,618.5844599039999,618.5844599039999,618.5844599039999,621.5875083949998,621.5875083949998,621.5875083949998,621.5875083949998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.877983913,,S,174,star,0.009252864000245609,,,,,,,,,1,1,,2,626.376715738,,,,624.0843623809999,625.5921577050001,625.5921577050001,625.5921577050001,,,,,k,0.7664330259999588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.599889373,,H,181,triangle,0.0012366900000415626,,,,,,,,,1,0,,2,631.0981408079999,,,,628.8573826859999,630.364236657,630.364236657,630.364236657,,,,,k,0.7060176379995937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.271667278,,F,125,circle,0.0017277870001635165,,,,,,,,,1,0,,2,635.7700485110001,,,,633.5785171690002,635.0858805089999,635.0858805089999,635.0858805089999,,,,,j,0.6638379020000684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.3941171069998,,U,146,circle,0.0017762999996193685,,,,,,,,,1,0,,2,640.8924271459998,,,,638.2515383120001,639.7577130450002,639.7577130450002,639.7577130450002,,,,,j,1.1124587350000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.4830000029999,,D,167,triangle,0.0014251500001591921,,,,,,,,,1,0,,2,645.9814874309998,,,,643.373268053,644.880064921,644.880064921,644.880064921,,,,,k,1.0782892329998504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.52184087,,B,160,hexagon,0.0015851769999244425,,,,,,,,,1,0,,2,651.020201389,,,,648.4628711150001,649.9692346559998,649.9692346559998,649.9692346559998,,,,,k,1.0287289430002602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.2937273989999,,W,139,star,0.0016588569997111335,,,,,,,,,1,0,,2,655.7920245150001,,,,653.501316476,655.007848896,655.007848896,655.007848896,,,,,j,0.7577456389999497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.232568911,,Y,132,circle,0.0017290040000261797,,,,,,,,,1,0,,2,660.731103239,,,,658.273361845,659.7799221980001,659.7799221980001,659.7799221980001,,,,,j,0.9297969729996112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.088049661,,S,174,triangle,0.0018095820000780805,,,,,,,,,1,0,,2,665.5861755660001,,,,663.2111008609997,664.7185435849999,664.7185435849999,664.7185435849999,,,,,k,0.8407068970000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,648,,,685.0076075889999,,S,167,hexagon,0.0021612919999824953,,,,,,,,,-1,0,,3,,,685.508351702,,,,,,,,,,,,678.9995065219998,678.9995065219998,678.9995065219998,678.9995065219998,680.5026552779998,680.5026552779998,680.5026552779998,680.5026552779998,680.5026552779998,680.5026552779998,680.5026552779998,680.5026552779998,683.5064092679997,683.5064092679997,683.5064092679997,683.5064092679997,-1,no_choice,NA,None,vtsPrac,683.5064092679997,685.0076075889999,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,648,,,691.598262919,,Y,125,star,0.009350492000066879,,,,,,,,,1,0,,3,,,,,,,,,,,,,,,686.0049112899999,686.0049112899999,686.0049112899999,686.0049112899999,687.510615209,687.510615209,687.510615209,687.510615209,687.510615209,687.510615209,687.510615209,687.510615209,,,,,switch,letter,lettSwt,f,vtsPrac,690.0979102029999,,2.568614258999787,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,648,,,696.7874341539998,,W,132,circle,0.0013232179999249638,,,,,,,,,1,0,,3,,,,,,,,,,,,,,,692.5807329699999,692.5807329699999,692.5807329699999,692.5807329699999,694.0842650259999,694.0842650259999,694.0842650259999,694.0842650259999,694.0842650259999,694.0842650259999,694.0842650259999,694.0842650259999,,,,,repeat,letter,lettRpt,f,vtsPrac,695.2855809109999,,1.1693301440000141,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
