LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.993927720999636,space,0.9870661820004898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.60831242399945,14.60831242399945,14.60831242399945,14.60831242399945,14.60831242399945,14.60831242399945,14.60831242399945,14.60831242399945,14.60831242399945,14.60831242399945,l,1.62855297400165,10,10,0,16.25998136599992,17.76159729199935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.262375942998915,18.262375942998915,18.262375942998915,18.262375942998915,18.262375942998915,18.262375942998915,18.262375942998915,18.262375942998915,18.262375942998915,18.262375942998915,a,0.8700219660004223,1,11,0,19.16304320999916,20.66493994099983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16538743899946,21.16538743899946,21.16538743899946,21.16538743899946,21.16538743899946,21.16538743899946,21.16538743899946,21.16538743899946,21.16538743899946,21.16538743899946,a,1.0713769600006344,1,12,0,22.266688617999534,23.768367186999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.268979763999596,24.268979763999596,24.268979763999596,24.268979763999596,24.268979763999596,24.268979763999596,24.268979763999596,24.268979763999596,24.268979763999596,24.268979763999596,l,2.1918771010005003,10,22,0,26.48803335299999,27.98972442900049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.490047227000105,28.490047227000105,28.490047227000105,28.490047227000105,28.490047227000105,28.490047227000105,28.490047227000105,28.490047227000105,28.490047227000105,28.490047227000105,l,1.4363422420010465,1,23,0,29.958353906999037,31.46009787100047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.960886523000227,31.960886523000227,31.960886523000227,31.960886523000227,31.960886523000227,31.960886523000227,31.960886523000227,31.960886523000227,31.960886523000227,31.960886523000227,a,1.0754803860018,10,33,0,33.062110323000525,34.563555909999195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.06394987400017,35.06394987400017,35.06394987400017,35.06394987400017,35.06394987400017,35.06394987400017,35.06394987400017,35.06394987400017,35.06394987400017,35.06394987400017,l,1.0294340470009047,1,34,0,36.11520144699898,37.61716625999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.11780597899997,38.11780597899997,38.11780597899997,38.11780597899997,38.11780597899997,38.11780597899997,38.11780597899997,38.11780597899997,38.11780597899997,38.11780597899997,l,1.159096220999345,10,44,0,39.30208204399969,40.80370457400022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3044644950005,41.3044644950005,41.3044644950005,41.3044644950005,41.3044644950005,41.3044644950005,41.3044644950005,41.3044644950005,41.3044644950005,41.3044644950005,l,1.301496877002137,10,54,0,42.62240361399927,44.12402507899969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.62485298200045,44.62485298200045,44.62485298200045,44.62485298200045,44.62485298200045,44.62485298200045,44.62485298200045,44.62485298200045,44.62485298200045,44.62485298200045,a,1.1481087310003204,10,64,0,45.792976855000234,47.29415414799951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.79469280699959,47.79469280699959,47.79469280699959,47.79469280699959,47.79469280699959,47.79469280699959,47.79469280699959,47.79469280699959,47.79469280699959,47.79469280699959,l,1.2904281610008184,1,65,0,49.11337426099999,50.61447553399921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.114931439999054,51.114931439999054,51.114931439999054,51.114931439999054,51.114931439999054,51.114931439999054,51.114931439999054,51.114931439999054,51.114931439999054,51.114931439999054,l,1.0819609310019587,10,75,0,52.21667892900041,53.717957769998975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,0,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.218282879999606,54.218282879999606,54.218282879999606,54.218282879999606,54.218282879999606,54.218282879999606,54.218282879999606,54.218282879999606,54.218282879999606,54.218282879999606,a,1.507352061000347,10,85,0,55.753386059999684,57.255325232999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.75577341099961,57.75577341099961,57.75577341099961,57.75577341099961,57.75577341099961,57.75577341099961,57.75577341099961,57.75577341099961,57.75577341099961,57.75577341099961,a,1.6187201610009652,1,86,0,59.39083441500043,60.89258250800049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,2,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.393320244998904,61.393320244998904,61.393320244998904,61.393320244998904,61.393320244998904,61.393320244998904,61.393320244998904,61.393320244998904,61.393320244998904,61.393320244998904,a,1.0851858610003546,10,96,0,62.51101444699998,64.01289824199921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,3,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.51323201199921,64.51323201199921,64.51323201199921,64.51323201199921,64.51323201199921,64.51323201199921,64.51323201199921,64.51323201199921,64.51323201199921,64.51323201199921,l,1.3157711750009184,10,106,0,65.84794621800029,67.34979024699896,67.34979024699896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,4,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.85026614299932,67.85026614299932,67.85026614299932,67.85026614299932,67.85026614299932,67.85026614299932,67.85026614299932,67.85026614299932,67.85026614299932,67.85026614299932,a,1.674085846001617,1,107,0,69.5524385459994,71.05380220999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,5,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5543152199989,71.5543152199989,71.5543152199989,71.5543152199989,71.5543152199989,71.5543152199989,71.5543152199989,71.5543152199989,71.5543152199989,71.5543152199989,l,1.6824525690008159,1,108,0,73.25622302199918,74.7580604119994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,6,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.25851608099947,75.25851608099947,75.25851608099947,75.25851608099947,75.25851608099947,75.25851608099947,75.25851608099947,75.25851608099947,75.25851608099947,75.25851608099947,a,2.05205008700068,1,109,0,77.32742050599882,78.82904416199926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,7,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.32950341799915,79.32950341799915,79.32950341799915,79.32950341799915,79.32950341799915,79.32950341799915,79.32950341799915,79.32950341799915,79.32950341799915,79.32950341799915,l,0.8270006660004583,10,119,0,80.18079395899986,81.68222349200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,8,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.18300295599875,82.18300295599875,82.18300295599875,82.18300295599875,82.18300295599875,82.18300295599875,82.18300295599875,82.18300295599875,82.18300295599875,82.18300295599875,l,0.8858859540014237,10,129,0,83.10025118299927,84.60205521500029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,9,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.10256613999991,85.10256613999991,85.10256613999991,85.10256613999991,85.10256613999991,85.10256613999991,85.10256613999991,85.10256613999991,85.10256613999991,85.10256613999991,a,1.182059268001467,1,130,0,86.30413891900025,87.80564529399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,10,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.30629782600045,88.30629782600045,88.30629782600045,88.30629782600045,88.30629782600045,88.30629782600045,88.30629782600045,88.30629782600045,88.30629782600045,88.30629782600045,a,0.8182241790000262,10,140,0,89.15697327499947,90.658820921999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,11,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.15912951599967,91.15912951599967,91.15912951599967,91.15912951599967,91.15912951599967,91.15912951599967,91.15912951599967,91.15912951599967,91.15912951599967,91.15912951599967,l,0.7349789190011506,10,150,0,91.92672330799905,93.42841191699881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,0,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9289281729998,93.9289281729998,93.9289281729998,93.9289281729998,93.9289281729998,93.9289281729998,93.9289281729998,93.9289281729998,93.9289281729998,93.9289281729998,a,1.7636614910006756,10,160,0,95.71418526599882,97.21609874999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.71634321700003,97.71634321700003,97.71634321700003,97.71634321700003,97.71634321700003,97.71634321700003,97.71634321700003,97.71634321700003,97.71634321700003,97.71634321700003,a,1.2322395690007397,10,170,0,98.96779610199883,100.46952320399942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,2,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.97006064099878,100.97006064099878,100.97006064099878,100.97006064099878,100.97006064099878,100.97006064099878,100.97006064099878,100.97006064099878,100.97006064099878,100.97006064099878,l,0.8844173249999585,1,171,0,101.8708891490005,103.37259727200035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,3,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.87323184599882,103.87323184599882,103.87323184599882,103.87323184599882,103.87323184599882,103.87323184599882,103.87323184599882,103.87323184599882,103.87323184599882,103.87323184599882,l,1.452448138001273,1,172,0,105.3581651179993,106.85984600899974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,4,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.36049477899905,107.36049477899905,107.36049477899905,107.36049477899905,107.36049477899905,107.36049477899905,107.36049477899905,107.36049477899905,107.36049477899905,107.36049477899905,l,0.9885085730002174,10,182,0,108.3783348399993,109.87987208300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.38046540699906,110.38046540699906,110.38046540699906,110.38046540699906,110.38046540699906,110.38046540699906,110.38046540699906,110.38046540699906,110.38046540699906,110.38046540699906,a,1.0326350979994459,1,183,0,111.43168970899933,112.93332761800048,112.93332761800048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,6,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.43382648599982,113.43382648599982,113.43382648599982,113.43382648599982,113.43382648599982,113.43382648599982,113.43382648599982,113.43382648599982,113.43382648599982,113.43382648599982,l,1.4357900039995002,1,184,0,114.90222584399999,116.40374236099888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,7,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.90444167699934,116.90444167699934,116.90444167699934,116.90444167699934,116.90444167699934,116.90444167699934,116.90444167699934,116.90444167699934,116.90444167699934,116.90444167699934,a,1.532621595000819,10,194,0,118.45606734399917,119.95777358099986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.45833389299878,120.45833389299878,120.45833389299878,120.45833389299878,120.45833389299878,120.45833389299878,120.45833389299878,120.45833389299878,120.45833389299878,120.45833389299878,a,1.7940139920010552,1,195,0,122.27697478200025,123.77859822999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,9,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.27944717900027,124.27944717900027,124.27944717900027,124.27944717900027,124.27944717900027,124.27944717900027,124.27944717900027,124.27944717900027,124.27944717900027,124.27944717900027,a,1.525492196002233,1,196,0,125.83082210599969,127.33244525100054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,10,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.83291585100051,127.83291585100051,127.83291585100051,127.83291585100051,127.83291585100051,127.83291585100051,127.83291585100051,127.83291585100051,127.83291585100051,127.83291585100051,l,1.101613801001804,10,206,0,128.9511466570002,130.45254764399942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9530833209992,130.9530833209992,130.9530833209992,130.9530833209992,130.9530833209992,130.9530833209992,130.9530833209992,130.9530833209992,130.9530833209992,130.9530833209992,a,1.4360421400015184,10,216,0,132.42129346199908,133.9231112389989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.04770280899902,136.04770280899902,136.04770280899902,136.04770280899902,136.04770280899902,136.04770280899902,136.04770280899902,136.04770280899902,136.04770280899902,136.04770280899902,a,2.181372177999947,10,226,1,138.26113887199972,139.7629599009997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.26333199500004,140.26333199500004,140.26333199500004,140.26333199500004,140.26333199500004,140.26333199500004,140.26333199500004,140.26333199500004,140.26333199500004,140.26333199500004,l,1.1902417090004747,1,227,1,141.4814437699988,142.98347763600032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.4840116359992,143.4840116359992,143.4840116359992,143.4840116359992,143.4840116359992,143.4840116359992,143.4840116359992,143.4840116359992,143.4840116359992,143.4840116359992,a,1.9039629100007005,10,237,1,145.41923309899903,146.92072029599876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.4212528400003,147.4212528400003,147.4212528400003,147.4212528400003,147.4212528400003,147.4212528400003,147.4212528400003,147.4212528400003,147.4212528400003,147.4212528400003,l,1.2403987600009714,10,247,1,148.68950717799999,150.1911487109992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.69155213900012,150.69155213900012,150.69155213900012,150.69155213900012,150.69155213900012,150.69155213900012,150.69155213900012,150.69155213900012,150.69155213900012,150.69155213900012,l,2.5705614849994163,1,248,1,153.2942886159999,154.79605024800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.29663840099965,155.29663840099965,155.29663840099965,155.29663840099965,155.29663840099965,155.29663840099965,155.29663840099965,155.29663840099965,155.29663840099965,155.29663840099965,a,1.1079326460003358,1,249,1,156.43122882199896,157.93289806999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.43387624000025,158.43387624000025,158.43387624000025,158.43387624000025,158.43387624000025,158.43387624000025,158.43387624000025,158.43387624000025,158.43387624000025,158.43387624000025,a,1.2685348939994583,1,250,1,159.7348435719996,161.23653344599916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
