LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,1014.4574076869976,,,132,D,hexagon,0.001695138998911716,,,,,1,0,,,,,,,,,,,1010.714341895,1010.714341895,1010.714341895,1010.714341895,1012.2216841919944,1012.2216841919944,1012.2216841919944,1012.2216841919944,1012.2216841919944,1012.2216841919944,1012.2216841919944,1012.2216841919944,repeat,number,numRpt,d,0.7088463580003008,noRew,,0,1012.9561528720005,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,1019.1960650190013,,,167,U,circle,0.001461740001104772,,,,,1,0,,,,,,,,,,,1015.4386933099959,1015.4386933099959,1015.4386933099959,1015.4386933099959,1016.9434520309951,1016.9434520309951,1016.9434520309951,1016.9434520309951,1016.9434520309951,1016.9434520309951,1016.9434520309951,1016.9434520309951,repeat,number,numRpt,f,0.7237466540027526,noRew,,0,1017.6947213429958,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,1024.3016053389947,,,181,F,hexagon,0.0016705090019968338,,,,,1,0,,,,,,,,,,,1020.1752792789994,1020.1752792789994,1020.1752792789994,1020.1752792789994,1021.6818274199977,1021.6818274199977,1021.6818274199977,1021.6818274199977,1021.6818274199977,1021.6818274199977,1021.6818274199977,1021.6818274199977,repeat,number,numRpt,f,1.088534194001113,noRew,,0,1022.8003544449966,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,1029.0901378799972,,,139,Y,triangle,0.0015980589960236102,,,,,1,0,,,,,,,,,,,1025.2808887659994,1025.2808887659994,1025.2808887659994,1025.2808887659994,1026.7877330959964,1026.7877330959964,1026.7877330959964,1026.7877330959964,1026.7877330959964,1026.7877330959964,1026.7877330959964,1026.7877330959964,repeat,number,numRpt,d,0.7754821319977054,noRew,,0,1027.5888869259943,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,1033.9121479729947,,,160,H,hexagon,0.0015147920057643205,,,,,1,0,,,,,,,,,,,1030.0695207569952,1030.0695207569952,1030.0695207569952,1030.0695207569952,1031.5763536529994,1031.5763536529994,1031.5763536529994,1031.5763536529994,1031.5763536529994,1031.5763536529994,1031.5763536529994,1031.5763536529994,repeat,number,numRpt,f,0.8017066280081053,noRew,,0,1032.4106974199967,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,1038.584027963996,,,167,D,circle,0.001108024996938184,,,,,1,0,,,,,,,,,,,1034.8916305780003,1034.8916305780003,1034.8916305780003,1034.8916305780003,1036.3981975450006,1036.3981975450006,1036.3981975450006,1036.3981975450006,1036.3981975450006,1036.3981975450006,1036.3981975450006,1036.3981975450006,repeat,number,numRpt,f,0.6605171249975683,noRew,,0,1037.0827238569982,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,1043.222424462001,,,125,B,triangle,0.0015666719991713762,,,,,1,0,,,,,,,,,,,1039.5631239549984,1039.5631239549984,1039.5631239549984,1039.5631239549984,1041.0700322589983,1041.0700322589983,1041.0700322589983,1041.0700322589983,1041.0700322589983,1041.0700322589983,1041.0700322589983,1041.0700322589983,repeat,number,numRpt,d,0.619941197001026,noRew,,0,1041.720596827996,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,1047.9610674529977,,,181,U,star,0.0017021899984683841,,,,,1,0,,,,,,,,,,,1044.2037329929954,1044.2037329929954,1044.2037329929954,1044.2037329929954,1045.7086267479972,1045.7086267479972,1045.7086267479972,1045.7086267479972,1045.7086267479972,1045.7086267479972,1045.7086267479972,1045.7086267479972,repeat,number,numRpt,f,0.7339976279981784,noRew,,0,1046.4597669689974,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,1053.2668260789942,,,167,F,hexagon,0.0015216250030789524,,,,,1,0,,,,,,,,,,,1048.9407272659955,1048.9407272659955,1048.9407272659955,1048.9407272659955,1050.447090747999,1050.447090747999,1050.447090747999,1050.447090747999,1050.447090747999,1050.447090747999,1050.447090747999,1050.447090747999,repeat,number,numRpt,f,1.2915392340073595,noRew,,0,1051.7654428129972,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,1058.0054360249997,,,132,H,star,0.001579958996444475,,,,,1,0,,,,,,,,,,,1054.245082495996,1054.245082495996,1054.245082495996,1054.245082495996,1055.7529275349953,1055.7529275349953,1055.7529275349953,1055.7529275349953,1055.7529275349953,1055.7529275349953,1055.7529275349953,1055.7529275349953,repeat,number,numRpt,d,0.7306099880079273,noRew,,0,1056.5041492140008,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,640,,,1086.0364571530008,,,132,F,star,0.001969263998034876,,,,,1,0,,,,,,,,,,,1082.3605214439958,1082.3605214439958,1082.3605214439958,1082.3605214439958,1083.867159124995,1083.867159124995,1083.867159124995,1083.867159124995,1083.867159124995,1083.867159124995,1083.867159124995,1083.867159124995,switch,letter,lettSwt,j,0.6397159870030009,noRew,,0,,,,,,,space,5.087502811999002,1084.535582042001,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,1,641,,,1090.7583996909962,,,125,B,triangle,0.0015099160009413026,,,,,1,0,,,,,,,,,,,1087.0174692309956,1087.0174692309956,1087.0174692309956,1087.0174692309956,1088.5223778090003,1088.5223778090003,1088.5223778090003,1088.5223778090003,1088.5223778090003,1088.5223778090003,1088.5223778090003,1088.5223778090003,repeat,letter,lettRpt,j,0.7039137560059316,noRew,,0,,,,,,,,,1089.2562482700014,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,10,651,,,1095.4633177669966,,,181,H,triangle,0.0017212029997608624,,,,,1,0,,,,,,,,,,,1091.7372397689978,1091.7372397689978,1091.7372397689978,1091.7372397689978,1093.2441526139955,1093.2441526139955,1093.2441526139955,1093.2441526139955,1093.2441526139955,1093.2441526139955,1093.2441526139955,1093.2441526139955,switch,number,numSwt,f,0.6945481599977938,noRew,,0,,,,,,,,,1093.9623461199953,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,10,661,,,1100.0517995499977,,,160,U,star,0.0016264529986074194,,,,,1,0,,,,,,,,,,,1096.4430465299956,1096.4430465299956,1096.4430465299956,1096.4430465299956,1097.9494237670006,1097.9494237670006,1097.9494237670006,1097.9494237670006,1097.9494237670006,1097.9494237670006,1097.9494237670006,1097.9494237670006,repeat,number,numRpt,f,0.5739299010019749,noRew,,0,,,,,,,,,1098.5506800859948,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,0,661,,,1105.190848498998,,,146,Y,triangle,0.0014971769996918738,,,,,0,0,,,,,,,,,,,1101.029723472995,1101.029723472995,1101.029723472995,1101.029723472995,1102.5378843669969,1102.5378843669969,1102.5378843669969,1102.5378843669969,1102.5378843669969,1102.5378843669969,1102.5378843669969,1102.5378843669969,repeat,number,NA,f,1.1204671509985928,noRew,,0,,,,,,,,,1103.6935050299944,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,1,662,,,1109.8959710589988,,,139,S,star,0.0015869979979470372,,,,,1,1,,,,,,,,,,,1106.1723763949994,1106.1723763949994,1106.1723763949994,1106.1723763949994,1107.6769803009956,1107.6769803009956,1107.6769803009956,1107.6769803009956,1107.6769803009956,1107.6769803009956,1107.6769803009956,1107.6769803009956,repeat,number,numRpt,d,0.6932871220051311,noRew,,0,,,,,,,,,1108.3953266499957,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,10,672,,,1114.8013526789946,,,174,D,triangle,0.001437120998161845,,,,,1,0,,,,,,,,,,,1110.8760404130007,1110.8760404130007,1110.8760404130007,1110.8760404130007,1112.3820809679964,1112.3820809679964,1112.3820809679964,1112.3820809679964,1112.3820809679964,1112.3820809679964,1112.3820809679964,1112.3820809679964,switch,letter,lettSwt,j,0.9005984450050164,noRew,,0,,,,,,,,,1113.3008732359958,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,0,672,,,1119.6928894369994,,,167,W,star,0.001478142999985721,,,,,1,0,,,,,,,,,,,1115.7802877469949,1115.7802877469949,1115.7802877469949,1115.7802877469949,1117.2874676649953,1117.2874676649953,1117.2874676649953,1117.2874676649953,1117.2874676649953,1117.2874676649953,1117.2874676649953,1117.2874676649953,repeat,letter,lettRpt,k,0.8838021100018523,noRew,,0,,,,,,,,,1118.1953392649957,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,10,682,,,1124.228374405,,,132,F,star,0.0012721129969577305,,,,,1,0,,,,,,,,,,,1120.6701496199967,1120.6701496199967,1120.6701496199967,1120.6701496199967,1122.1762529240004,1122.1762529240004,1122.1762529240004,1122.1762529240004,1122.1762529240004,1122.1762529240004,1122.1762529240004,1122.1762529240004,repeat,letter,lettRpt,j,0.5226545130062732,noRew,,0,,,,,,,,,1122.7276584389983,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,1,683,,,1128.8001632879968,,,125,B,triangle,0.001737646001856774,,,,,1,0,,,,,,,,,,,1125.2077115619977,1125.2077115619977,1125.2077115619977,1125.2077115619977,1126.714512888997,1126.714512888997,1126.714512888997,1126.714512888997,1126.714512888997,1126.714512888997,1126.714512888997,1126.714512888997,repeat,letter,lettRpt,j,0.5515764170049806,noRew,,0,,,,,,,,,1127.2983411309979,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,10,693,,,1133.4218907489994,,,181,H,star,0.0014525630031130277,,,,,1,0,,,,,,,,,,,1129.7799697779992,1129.7799697779992,1129.7799697779992,1129.7799697779992,1131.2861855179945,1131.2861855179945,1131.2861855179945,1131.2861855179945,1131.2861855179945,1131.2861855179945,1131.2861855179945,1131.2861855179945,repeat,letter,lettRpt,j,0.604455204003898,noRew,,0,,,,,,,,,1131.9210838910003,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,1,694,,,1138.0605039820002,,,160,U,triangle,0.0014831080043222755,,,,,1,0,,,,,,,,,,,1134.399994321997,1134.399994321997,1134.399994321997,1134.399994321997,1135.9078857029963,1135.9078857029963,1135.9078857029963,1135.9078857029963,1135.9078857029963,1135.9078857029963,1135.9078857029963,1135.9078857029963,repeat,letter,lettRpt,k,0.6301377100026002,noRew,,0,,,,,,,,,1136.559567917997,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,10,704,,,1142.732178664999,,,146,Y,star,0.0017120119955507107,,,,,1,0,,,,,,,,,,,1139.0395424050002,1139.0395424050002,1139.0395424050002,1139.0395424050002,1140.5465001669945,1140.5465001669945,1140.5465001669945,1140.5465001669945,1140.5465001669945,1140.5465001669945,1140.5465001669945,1140.5465001669945,repeat,letter,lettRpt,k,0.6637289180071093,noRew,,0,,,,,,,,,1141.2312363999954,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,10,714,,,1147.4706452229948,,,139,S,triangle,0.0015825090013095178,,,,,1,0,,,,,,,,,,,1143.7104592169999,1143.7104592169999,1143.7104592169999,1143.7104592169999,1145.2182269639961,1145.2182269639961,1145.2182269639961,1145.2182269639961,1145.2182269639961,1145.2182269639961,1145.2182269639961,1145.2182269639961,repeat,letter,lettRpt,k,0.7285088120042928,noRew,,0,,,,,,,,,1145.969713034996,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,10,724,,,1152.1928010580014,,,174,D,triangle,0.0016233959977398627,,,,,1,0,,,,,,,,,,,1148.4507963020005,1148.4507963020005,1148.4507963020005,1148.4507963020005,1149.956848967995,1149.956848967995,1149.956848967995,1149.956848967995,1149.956848967995,1149.956848967995,1149.956848967995,1149.956848967995,repeat,letter,lettRpt,j,0.7019629100032034,noRew,,0,,,,,,,,,1150.6910653659943,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,0,724,,,1157.0478934849962,,,167,W,star,0.0013154379994375631,,,,,1,0,,,,,,,,,,,1153.1712847659946,1153.1712847659946,1153.1712847659946,1153.1712847659946,1154.6788016610008,1154.6788016610008,1154.6788016610008,1154.6788016610008,1154.6788016610008,1154.6788016610008,1154.6788016610008,1154.6788016610008,repeat,letter,lettRpt,k,0.8355871400053729,noRew,,0,,,,,,,,,1155.5463647989964,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,0,724,,,1161.753139171,,,139,Y,triangle,0.0011679439994622953,,,,,0,0,,,,,,,,,,,1158.0293504369984,1158.0293504369984,1158.0293504369984,1158.0293504369984,1159.5341118849974,1159.5341118849974,1159.5341118849974,1159.5341118849974,1159.5341118849974,1159.5341118849974,1159.5341118849974,1159.5341118849974,repeat,letter,NA,j,0.6848359369978425,noRew,,0,,,,,,,,,1160.2515328189984,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,0,724,,,1166.9756060430009,,,181,S,star,0.001093024002329912,,,,,1,1,,,,,,,,,,,1162.732977075997,1162.732977075997,1162.732977075997,1162.732977075997,1164.2393044529963,1164.2393044529963,1164.2393044529963,1164.2393044529963,1164.2393044529963,1164.2393044529963,1164.2393044529963,1164.2393044529963,repeat,letter,lettRpt,k,1.2026160490058828,noRew,,0,,,,,,,,,1165.4738970889957,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,0,724,,,1172.498300497995,,,146,W,star,0.0010698070036596619,,,,,1,0,,,,,,,,,,,1167.9549965499973,1167.9549965499973,1167.9549965499973,1167.9549965499973,1169.4617878459976,1169.4617878459976,1169.4617878459976,1169.4617878459976,1169.4617878459976,1169.4617878459976,1169.4617878459976,1169.4617878459976,repeat,letter,lettRpt,k,1.5169403609979781,noRew,,0,,,,,,,,,1170.9972466369945,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,725,,,1177.070233417995,,,174,H,triangle,0.0014484179991995916,,,,,1,0,,,,,,,,,,,1173.4768255159943,1173.4768255159943,1173.4768255159943,1173.4768255159943,1174.9844248019945,1174.9844248019945,1174.9844248019945,1174.9844248019945,1174.9844248019945,1174.9844248019945,1174.9844248019945,1174.9844248019945,repeat,letter,lettRpt,j,0.5615503610024462,noRew,,0,,,,,,,,,1175.5691937579977,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,10,735,,,1181.6083698399962,,,167,D,star,0.0016574019973631948,,,,,1,0,,,,,,,,,,,1178.0512583289965,1178.0512583289965,1178.0512583289965,1178.0512583289965,1179.5561767979962,1179.5561767979962,1179.5561767979962,1179.5561767979962,1179.5561767979962,1179.5561767979962,1179.5561767979962,1179.5561767979962,repeat,letter,lettRpt,j,0.52585865000583,noRew,,0,,,,,,,,,1180.107558591997,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,736,,,1186.1968626870002,,,132,B,triangle,0.001561680001032073,,,,,1,0,,,,,,,,,,,1182.5877112249946,1182.5877112249946,1182.5877112249946,1182.5877112249946,1184.0945417420007,1184.0945417420007,1184.0945417420007,1184.0945417420007,1184.0945417420007,1184.0945417420007,1184.0945417420007,1184.0945417420007,repeat,letter,lettRpt,j,0.5804790289985249,noRew,,0,,,,,,,,,1184.6959964079942,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,0,736,,,1190.9352606179964,,,160,F,star,0.0016046790042310022,,,,,1,0,,,,,,,,,,,1187.1769190709965,1187.1769190709965,1187.1769190709965,1187.1769190709965,1188.6827281109945,1188.6827281109945,1188.6827281109945,1188.6827281109945,1188.6827281109945,1188.6827281109945,1188.6827281109945,1188.6827281109945,repeat,letter,lettRpt,j,0.72820231699734,noRew,,0,,,,,,,,,1189.4355230469955,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,737,,,1195.4904501799974,,,125,U,triangle,0.0013382739998633042,,,,,1,0,,,,,,,,,,,1191.9142974959977,1191.9142974959977,1191.9142974959977,1191.9142974959977,1193.421457780998,1193.421457780998,1193.421457780998,1193.421457780998,1193.421457780998,1193.421457780998,1193.421457780998,1193.421457780998,repeat,letter,lettRpt,k,0.5407998280061292,noRew,,0,,,,,,,,,1193.9895939199996,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,738,,,1199.9286350249968,,,167,H,triangle,0.00150795400259085,,,,,1,0,,,,,,,,,,,1196.4694892339976,1196.4694892339976,1196.4694892339976,1196.4694892339976,1197.9765936959957,1197.9765936959957,1197.9765936959957,1197.9765936959957,1197.9765936959957,1197.9765936959957,1197.9765936959957,1197.9765936959957,repeat,letter,lettRpt,j,0.4263899709985708,noRew,,0,,,,,,,,,1198.4277146339955,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,739,,,1204.550336278,,,181,B,star,0.001626885001314804,,,,,1,0,,,,,,,,,,,1200.9099400199993,1200.9099400199993,1200.9099400199993,1200.9099400199993,1202.4146764049947,1202.4146764049947,1202.4146764049947,1202.4146764049947,1202.4146764049947,1202.4146764049947,1202.4146764049947,1202.4146764049947,repeat,letter,lettRpt,j,0.6109648080018815,noRew,,0,,,,,,,,,1203.0492122809956,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
