LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,training_fix.started,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,fix.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpect,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,9,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.40347018800094,471.86956549299794,471.86956549299794,471.86956549299794,471.86956549299794,471.86956549299794,471.86956549299794,471.86956549299794,471.86956549299794,471.86956549299794,a,2.5954978500012658,10,655,2,474.4897737930005,475.9896334180012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,10,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.9896334180012,476.4738069410014,476.4738069410014,476.4738069410014,476.4738069410014,476.4738069410014,476.4738069410014,476.4738069410014,476.4738069410014,476.4738069410014,l,2.6236873639936675,10,665,2,479.1264501569967,480.6264351630016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,11,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.6264351630016,481.110648449001,481.110648449001,481.110648449001,481.110648449001,481.110648449001,481.110648449001,481.110648449001,481.110648449001,481.110648449001,a,2.49836756199511,1,666,2,483.6330436049975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,U,star,0.0006837870023446158,491.4062607769956,491.90208898700075,493.3867580649967,493.3867580649967,493.3867580649967,496.387460938,496.387460938,496.387460938,0,0,None,0,496.4051655899966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,W,hexagon,0.0064711070008343086,498.41228322499956,498.9081136980021,500.39147219400184,500.39147219400184,500.39147219400184,503.3936917839965,503.3936917839965,503.3936917839965,0,1,None,0,503.4116566149969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,F,triangle,0.010060829998110421,505.41612122699735,505.91281316000095,507.3972371990021,507.3972371990021,507.3972371990021,,,,1,1,d,0,508.50095457000134,1.0759078379924176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,D,circle,0.01547707099962281,510.51998023699707,511.0157422679986,512.4848400019982,512.4848400019982,512.4848400019982,,,,0,0,d,0,513.7889024550022,1.284244142996613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,H,circle,0.015979934003553353,515.8070860649968,516.3037064699965,517.7712787519995,517.7712787519995,517.7712787519995,520.7722771589979,520.7722771589979,520.7722771589979,0,1,None,0,520.7901601039994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,S,hexagon,0.005984896000882145,522.797429678998,523.2930313100005,524.7767595479963,524.7767595479963,524.7767595479963,527.7784706890016,527.7784706890016,527.7784706890016,0,1,None,0,527.7963549510023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,B,star,0.009271650000300724,529.8007627479965,530.2967290789966,531.7808914339985,531.7808914339985,531.7808914339985,534.7839891539988,534.7839891539988,534.7839891539988,0,1,None,0,534.8001081539987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,Y,triangle,0.014529929001582786,536.8066194959974,537.3037104780014,538.7705065459959,538.7705065459959,538.7705065459959,541.771082583,541.771082583,541.771082583,0,1,None,0,541.7871584309978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,U,hexagon,0.003054271001019515,543.7941056830023,544.2901852270006,545.7746786360003,545.7746786360003,545.7746786360003,548.776756539999,548.776756539999,548.776756539999,0,1,None,0,548.7944493609975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,W,star,0.007078330003423616,550.7991029080003,551.2943214499974,552.7800245639955,552.7800245639955,552.7800245639955,555.7812294949981,555.7812294949981,555.7812294949981,0,1,None,0,555.7990280939994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,F,hexagon,0.002273255006002728,588.860273430997,589.3579536559992,590.8411150030006,590.8411150030006,590.8411150030006,,,,1,1,d,1,591.5107823989965,0.6400037559942575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,H,circle,0.0011621380035649054,593.5135964930014,594.0103382390007,595.4939665560014,595.4939665560014,595.4939665560014,,,,1,0,d,1,596.1457396530022,0.6277564449992497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,Y,star,0.0006184510057209991,598.1505190050011,598.6471679109964,600.130809698996,600.130809698996,600.130809698996,,,,1,0,d,1,600.6834745419983,0.5263313760005985,602.1839165790007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,W,triangle,0.0002025279973167926,602.6870965929993,603.1835806189993,604.6676926360014,604.6676926360014,604.6676926360014,,,,1,0,f,1,605.4191515650018,0.7260972439980833,606.9188265580015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,B,hexagon,0.0004040809944854118,607.4250758159978,607.9219250039969,609.4049773219958,609.4049773219958,609.4049773219958,,,,1,0,f,1,609.9553532049977,0.5254754600027809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,U,circle,0.0011872350005432963,611.9602569529961,612.4579827549969,613.9418714740023,613.9418714740023,613.9418714740023,,,,1,0,f,1,614.5251140670007,0.564237441001751,616.0249559820004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,S,star,0.00020435699843801558,616.5301575440026,617.0326102569961,618.5119778029984,618.5119778029984,618.5119778029984,,,,1,0,d,1,619.1805683389975,0.6494507210009033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,D,triangle,0.0158613849998801,621.200366006,621.6956403669974,623.1652580860027,623.1652580860027,623.1652580860027,,,,1,0,f,1,623.9669801359996,0.7803950449961121,625.4658836000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,F,hexagon,0.00019391100067878142,625.9723123049989,626.4822427399995,627.9512441999977,627.9512441999977,627.9512441999977,,,,1,0,d,1,628.5367656919989,0.5627369720023125,630.0361087049969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,H,star,0.00014335999730974436,630.5416502660009,631.0367645189981,632.522090849001,632.522090849001,632.522090849001,,,,1,0,d,1,633.1222868260011,0.5670379660004983,634.6293676990026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,U,triangle,0.003524040999764111,664.3822014929974,,,,,,,,1,0,,2,667.2314533550016,,,664.8774871049973,666.3619670819971,666.3619670819971,666.3619670819971,k,0.8395639150039642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,Y,circle,0.018054665000818204,669.2539911349959,,,,,,,,1,0,,2,671.8991062130008,,,669.7484770480005,671.2147655079971,671.2147655079971,671.2147655079971,k,0.6509438540015253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,W,star,0.0006152770001790486,673.9051499319976,,,,,,,,1,0,,2,676.7861585040009,,678.2889782979983,674.4013584639979,675.885791793,675.885791793,675.885791793,k,0.8674516390019562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,H,hexagon,0.00035095700150122866,678.7921927849966,,,,,,,,1,0,,2,681.6900958780025,,,679.288184236997,680.7728851970023,680.7728851970023,680.7728851970023,j,0.8842411579971667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,D,hexagon,0.0014729069953318685,683.6960920400015,,,,,,,,1,0,,2,686.4100922299986,,,684.1919725379994,685.676267584,685.676267584,685.676267584,j,0.7008869349956512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,S,star,0.002105227002175525,688.4180275079998,,,,,,,,1,0,,2,691.1144738959993,,,688.9125513339968,690.3970712730006,690.3970712730006,690.3970712730006,k,0.6849947840019013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,B,triangle,0.0007648250029888004,693.1227398120027,,,,,,,,1,0,,2,695.7675630340018,,,693.6164309059968,695.099173098999,695.099173098999,695.099173098999,j,0.64595489599742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,F,circle,0.0033705429959809408,697.774672915999,,,,,,,,1,0,,2,700.7216593289995,,,698.2698939269976,699.7540975219963,699.7540975219963,699.7540975219963,j,0.9434803480035043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,U,circle,0.0008491849948768504,702.7265803799964,,,,,,,,1,0,,2,706.0235778380011,,707.5267371219961,703.2223311490015,704.7071786239976,704.7071786239976,704.7071786239976,k,1.285777274002612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,Y,triangle,0.0003735430000233464,708.0327993710016,,,,,,,,1,0,,2,710.9447187479964,,,708.5272902470024,710.0114385790002,710.0114385790002,710.0114385790002,k,0.910112694997224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,146,F,circle,0.014007516998390201,769.8581334440023,,,,,,,,1,0,,3,,,,,,,,,,770.3571665630006,770.3571665630006,770.3571665630006,770.3571665630006,771.8384755849984,771.8384755849984,771.8384755849984,771.8384755849984,771.8723243299974,771.8723243299974,771.8723243299974,771.8723243299974,-1,number,NA,d,1.0991101070030709,vtsPrac,772.9604390570021,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,132,B,star,0.01781076400220627,774.9798410910007,,,,,,,,1,0,,3,,,,,,,,,,775.4597939980013,775.4597939980013,775.4597939980013,775.4597939980013,776.9412344809971,776.9412344809971,776.9412344809971,776.9412344809971,776.975567841997,776.975567841997,776.975567841997,776.975567841997,repeat,number,numRpt,d,0.7557284149952466,vtsPrac,777.7286289339972,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,174,U,triangle,0.017850355005066376,779.7511044119965,,,,,,,,1,0,,3,,,,,,,,,,780.2475636050003,780.2475636050003,780.2475636050003,780.2475636050003,781.7115777559957,781.7115777559957,781.7115777559957,781.7115777559957,781.7616326220013,781.7616326220013,781.7616326220013,781.7616326220013,switch,letter,lettSwt,k,0.6419206079954165,vtsPrac,782.3829404159987,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,125,D,star,0.016574191002291627,784.4024664710014,,,,,,,,1,0,,3,,,,,,,,,,784.8847504680016,784.8847504680016,784.8847504680016,784.8847504680016,786.3664000939971,786.3664000939971,786.3664000939971,786.3664000939971,786.3984375520013,786.3984375520013,786.3984375520013,786.3984375520013,repeat,letter,lettRpt,j,0.531242277000274,vtsPrac,786.9172296569959,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,146,F,star,0.0024140460009220988,788.9224540750001,,,,,,,,1,0,,3,,,,,,,,,,789.4184106199973,789.4184106199973,789.4184106199973,789.4184106199973,790.9028168779987,790.9028168779987,790.9028168779987,790.9028168779987,790.9185701739989,790.9185701739989,790.9185701739989,790.9185701739989,switch,number,numSwt,d,1.5782151280000107,vtsPrac,792.5054408799988,794.0048423639964,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,132,B,hexagon,0.0004573949991026893,794.5098387519974,,,,,,,,1,0,,3,,,,,,,,,,795.0058710289959,795.0058710289959,795.0058710289959,795.0058710289959,796.489682034,796.489682034,796.489682034,796.489682034,796.5058866830004,796.5058866830004,796.5058866830004,796.5058866830004,repeat,number,numRpt,d,0.44044688199210213,vtsPrac,796.9574618979968,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,174,U,triangle,0.002100607998727355,798.9649822369975,,,,,,,,1,0,,3,,,,,,,,,,799.4600944869962,799.4600944869962,799.4600944869962,799.4600944869962,800.943608884998,800.943608884998,800.943608884998,800.943608884998,800.9599649119991,800.9599649119991,800.9599649119991,800.9599649119991,switch,letter,lettSwt,k,0.8099337080057012,vtsPrac,801.7774080460003,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,125,D,circle,0.0013893219947931357,803.7833537019978,,,,,,,,1,0,,3,,,,,,,,,,804.2795323050013,804.2795323050013,804.2795323050013,804.2795323050013,805.7631055370002,805.7631055370002,805.7631055370002,805.7631055370002,805.779401587999,805.779401587999,805.779401587999,805.779401587999,repeat,letter,lettRpt,j,0.5984055419976357,vtsPrac,806.3809640420004,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,139,U,star,0.0008049800017033704,808.3868863519965,,,,,,,,1,0,,3,,,,,,,,,,808.8830993469965,808.8830993469965,808.8830993469965,808.8830993469965,810.3670877549957,810.3670877549957,810.3670877549957,810.3670877549957,810.3828456440024,810.3828456440024,810.3828456440024,810.3828456440024,repeat,letter,lettRpt,k,1.2740085749974241,vtsPrac,811.6691710640007,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,174,Y,triangle,0.0009628620027797297,813.6738881790006,,,,,,,,1,0,,3,,,,,,,,,,814.1703470240027,814.1703470240027,814.1703470240027,814.1703470240027,815.6543104070006,815.6543104070006,815.6543104070006,815.6543104070006,815.6699868249998,815.6699868249998,815.6699868249998,815.6699868249998,repeat,letter,lettRpt,k,0.6594689749981626,vtsPrac,816.3384711979961,,,,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
