LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,button.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1575.2729557620005,,W,139,circle,0.0017898340011015534,,,,,1,0,,,,,,,,,,,,1571.3030231400007,1571.3030231400007,1571.3030231400007,1571.3030231400007,1572.8037467560025,1572.8037467560025,1572.8037467560025,1572.8037467560025,1572.8037467560025,1572.8037467560025,1572.8037467560025,1572.8037467560025,,,,,repeat,letter,lettRpt,f,noRew,,,,0.9466004459973192,0,1573.771317480001,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1580.5954706360026,,S,125,star,0.0014290950020949822,,,,,1,0,,,,,,,,,,,,1576.258260781,1576.258260781,1576.258260781,1576.258260781,1577.7589940630023,1577.7589940630023,1577.7589940630023,1577.7589940630023,1577.7589940630023,1577.7589940630023,1577.7589940630023,1577.7589940630023,,,,,repeat,letter,lettRpt,f,noRew,,,,1.3111368439967919,0,1579.0937475000028,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1585.934766778002,,B,132,triangle,0.0014457260003837291,,,,,1,0,,,,,,,,,,,,1581.5806714150021,1581.5806714150021,1581.5806714150021,1581.5806714150021,1583.0816935540024,1583.0816935540024,1583.0816935540024,1583.0816935540024,1583.0816935540024,1583.0816935540024,1583.0816935540024,1583.0816935540024,,,,,repeat,letter,lettRpt,d,noRew,,,,1.324406961000932,0,1584.4330662160028,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1591.190476472002,,D,125,hexagon,0.0017918030025612097,,,,,1,0,,,,,,,,,,,,1586.9203578440029,1586.9203578440029,1586.9203578440029,1586.9203578440029,1588.4209277629998,1588.4209277629998,1588.4209277629998,1588.4209277629998,1588.4209277629998,1588.4209277629998,1588.4209277629998,1588.4209277629998,,,,,repeat,letter,lettRpt,d,noRew,,,,1.2487440499971854,0,1589.6889687280018,1591.190476472002,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1595.9124424200018,,H,146,star,0.0010991669987561181,,,,,1,0,,,,,,,,,,,,1592.1756333010017,1592.1756333010017,1592.1756333010017,1592.1756333010017,1593.6769699940014,1593.6769699940014,1593.6769699940014,1593.6769699940014,1593.6769699940014,1593.6769699940014,1593.6769699940014,1593.6769699940014,,,,,switch,number,numSwt,j,noRew,,,,0.7129554449966236,0,1594.4108190400002,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1601.5520643689997,,S,181,hexagon,0.00167542599956505,,,,,1,0,,,,,,,,,,,,1596.897262567003,1596.897262567003,1596.897262567003,1596.897262567003,1598.398508903003,1598.398508903003,1598.398508903003,1598.398508903003,1598.398508903003,1598.398508903003,1598.398508903003,1598.398508903003,,,,,switch,letter,lettSwt,f,noRew,,,,1.6243379669977003,0,1600.0503618149996,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1606.5241354820027,,D,167,triangle,0.0015955009985191282,,,,,1,0,,,,,,,,,,,,1602.537696268002,1602.537696268002,1602.537696268002,1602.537696268002,1604.0384942970013,1604.0384942970013,1604.0384942970013,1604.0384942970013,1604.0384942970013,1604.0384942970013,1604.0384942970013,1604.0384942970013,,,,,switch,number,numSwt,k,noRew,,,,0.9595479899981001,0,1605.022748311003,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1611.5965063420008,,F,125,circle,0.0017613159980101045,,,,,1,0,,,,,,,,,,,,1607.5091725950006,1607.5091725950006,1607.5091725950006,1607.5091725950006,1609.010343201,1609.010343201,1609.010343201,1609.010343201,1609.010343201,1609.010343201,1609.010343201,1609.010343201,,,,,repeat,number,numRpt,j,noRew,,,,1.058958318997611,0,1610.0948543250015,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1616.3349615810002,,B,160,star,0.0016780469995865133,,,,,1,0,,,,,,,,,,,,1612.5806327570026,1612.5806327570026,1612.5806327570026,1612.5806327570026,1614.0825747180024,1614.0825747180024,1614.0825747180024,1614.0825747180024,1614.0825747180024,1614.0825747180024,1614.0825747180024,1614.0825747180024,,,,,repeat,number,numRpt,k,noRew,,,,0.7314400340001157,0,1614.8333108600018,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1621.323670531001,,S,181,circle,0.0012742389990307856,,,,,1,0,,,,,,,,,,,,1617.320651266,1617.320651266,1617.320651266,1617.320651266,1618.8211078720014,1618.8211078720014,1618.8211078720014,1618.8211078720014,1618.8211078720014,1618.8211078720014,1618.8211078720014,1618.8211078720014,,,,,repeat,number,numRpt,k,noRew,,,,0.9685064789991884,0,1619.8220336220002,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1625.9289713580001,,D,125,hexagon,0.0015536219980276655,,,,,1,0,,,,,,,,,,,,1622.3092518990015,1622.3092518990015,1622.3092518990015,1622.3092518990015,1623.8099187490006,1623.8099187490006,1623.8099187490006,1623.8099187490006,1623.8099187490006,1623.8099187490006,1623.8099187490006,1623.8099187490006,,,,,repeat,number,numRpt,j,noRew,,,,0.5961948649965052,0,1624.4271828020028,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1631.2181253010021,,U,174,triangle,0.001863712997874245,,,,,1,0,,,,,,,,,,,,1626.9145744300004,1626.9145744300004,1626.9145744300004,1626.9145744300004,1628.4148204070007,1628.4148204070007,1628.4148204070007,1628.4148204070007,1628.4148204070007,1628.4148204070007,1628.4148204070007,1628.4148204070007,,,,,repeat,number,numRpt,k,noRew,,,,1.2790209829981904,0,1629.7163689350018,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1636.390411088003,,W,181,circle,0.0014197540003806353,,,,,1,0,,,,,,,,,,,,1632.2026617880001,1632.2026617880001,1632.2026617880001,1632.2026617880001,1633.7039989030018,1633.7039989030018,1633.7039989030018,1633.7039989030018,1633.7039989030018,1633.7039989030018,1633.7039989030018,1633.7039989030018,,,,,switch,letter,lettSwt,f,noRew,,,,1.166727338997589,0,1634.8890897180027,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1641.8466082060004,,B,160,triangle,0.0012478069984354079,,,,,1,0,,,,,,,,,,,,1637.3758970790004,1637.3758970790004,1637.3758970790004,1637.3758970790004,1638.8766899630027,1638.8766899630027,1638.8766899630027,1638.8766899630027,1638.8766899630027,1638.8766899630027,1638.8766899630027,1638.8766899630027,,,,,switch,number,numSwt,k,noRew,,,,1.4494502979978279,0,1640.3449294090024,1641.8466082060004,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1646.868718206002,,S,174,circle,0.000967506999586476,,,,,1,0,,,,,,,,,,,,1642.8320256980005,1642.8320256980005,1642.8320256980005,1642.8320256980005,1644.3326316500024,1644.3326316500024,1644.3326316500024,1644.3326316500024,1644.3326316500024,1644.3326316500024,1644.3326316500024,1644.3326316500024,,,,,repeat,number,numRpt,k,noRew,,,,1.018362991999311,0,1645.3669911190009,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1651.9910564580023,,D,125,hexagon,0.0007438869979523588,,,,,1,0,,,,,,,,,,,,1647.8542204059995,1647.8542204059995,1647.8542204059995,1647.8542204059995,1649.354707634,1649.354707634,1649.354707634,1649.354707634,1649.354707634,1649.354707634,1649.354707634,1649.354707634,,,,,repeat,number,numRpt,j,noRew,,,,1.107487080997089,0,1650.4893595940011,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1656.7459968740004,,B,181,circle,0.0015592580020893365,,,,,1,0,,,,,,,,,,,,1652.976561091,1652.976561091,1652.976561091,1652.976561091,1654.476945276001,1654.476945276001,1654.476945276001,1654.476945276001,1654.476945276001,1654.476945276001,1654.476945276001,1654.476945276001,,,,,switch,letter,lettSwt,d,noRew,,,,0.7447820489978767,0,1655.2445309640025,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,1661.4347090260017,,F,167,star,0.0016275279995170422,,,,,1,0,,,,,,,,,,,,1657.730204702002,1657.730204702002,1657.730204702002,1657.730204702002,1659.2322963959996,1659.2322963959996,1659.2322963959996,1659.2322963959996,1659.2322963959996,1659.2322963959996,1659.2322963959996,1659.2322963959996,,,,,repeat,letter,lettRpt,d,noRew,,,,0.6771707899970352,0,1659.9334799110002,,,,,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,630,,,1791.661629854003,,W,160,triangle,0.0009089749983104412,,,,,1,0,,,,,,,,,,,,1786.9883714080024,1786.9883714080024,1786.9883714080024,1786.9883714080024,1788.4917001700014,1788.4917001700014,1788.4917001700014,1788.4917001700014,1788.4917001700014,1788.4917001700014,1788.4917001700014,1788.4917001700014,,,,,repeat,letter,lettRpt,f,noRew,,,,1.6518680959961785,0,,,space,52.68818674999784,1790.1637772560025,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,1,631,,,1796.4671048689997,,H,139,hexagon,0.000817888998426497,,,,,1,0,,,,,,,,,,,,1792.6465102200018,1792.6465102200018,1792.6465102200018,1792.6465102200018,1794.1477656370007,1794.1477656370007,1794.1477656370007,1794.1477656370007,1794.1477656370007,1794.1477656370007,1794.1477656370007,1794.1477656370007,,,,,switch,number,numSwt,j,noRew,,,,0.785428494997177,0,,,,,1794.9657331550006,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,10,641,,,1801.2224985390021,,B,181,triangle,0.0016819620032038074,,,,,1,0,,,,,,,,,,,,1797.4514303780015,1797.4514303780015,1797.4514303780015,1797.4514303780015,1798.9531417760008,1798.9531417760008,1798.9531417760008,1798.9531417760008,1798.9531417760008,1798.9531417760008,1798.9531417760008,1798.9531417760008,,,,,repeat,number,numRpt,k,noRew,,,,0.7501000159973046,0,,,,,1799.7208705310004,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,1,642,,,1805.7437822499996,,Y,167,hexagon,0.0013658569987455849,,,,,1,0,,,,,,,,,,,,1802.204760916,1802.204760916,1802.204760916,1802.204760916,1803.7082416110024,1803.7082416110024,1803.7082416110024,1803.7082416110024,1803.7082416110024,1803.7082416110024,1803.7082416110024,1803.7082416110024,,,,,repeat,number,numRpt,k,noRew,,,,0.5057545139970898,0,,,,,1804.2425098040003,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,1,643,,,1810.3158191220027,,U,132,triangle,0.0013809759984724224,,,,,1,0,,,,,,,,,,,,1806.7291859300021,1806.7291859300021,1806.7291859300021,1806.7291859300021,1808.2299466879995,1808.2299466879995,1808.2299466879995,1808.2299466879995,1808.2299466879995,1808.2299466879995,1808.2299466879995,1808.2299466879995,,,,,switch,letter,lettSwt,f,noRew,,,,0.551287456000864,0,,,,,1808.8140329270027,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,1,644,,,1815.7215643970012,,S,146,hexagon,0.0019207849982194602,,,,,1,0,,,,,,,,,,,,1811.3005270890026,1811.3005270890026,1811.3005270890026,1811.3005270890026,1812.8020019050018,1812.8020019050018,1812.8020019050018,1812.8020019050018,1812.8020019050018,1812.8020019050018,1812.8020019050018,1812.8020019050018,,,,,switch,number,numSwt,j,noRew,,,,1.3880368079990149,0,,,,,1814.2198664179996,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,0,644,,,1820.6770700160014,,D,125,hexagon,0.001403260997903999,,,,,0,0,,,,,,,,,,,,1816.7064724930024,1816.7064724930024,1816.7064724930024,1816.7064724930024,1818.207663213001,1818.207663213001,1818.207663213001,1818.207663213001,1818.207663213001,1818.207663213001,1818.207663213001,1818.207663213001,,,,,repeat,number,NA,k,noRew,,,,0.9353019199952541,0,,,,,1819.1753908050014,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,0,644,,,1825.6830597080007,,F,174,triangle,0.0015612500028510112,,,,,1,1,,,,,,,,,,,,1821.6614490749998,1821.6614490749998,1821.6614490749998,1821.6614490749998,1823.1631674750024,1823.1631674750024,1823.1631674750024,1823.1631674750024,1823.1631674750024,1823.1631674750024,1823.1631674750024,1823.1631674750024,,,,,switch,letter,lettSwt,d,noRew,,,,0.9950893639979768,0,,,,,1824.180982834001,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,1,645,,,1830.2377124550003,,W,160,hexagon,0.0014480040008493233,,,,,1,0,,,,,,,,,,,,1826.66812337,1826.66812337,1826.66812337,1826.66812337,1828.1686321720008,1828.1686321720008,1828.1686321720008,1828.1686321720008,1828.1686321720008,1828.1686321720008,1828.1686321720008,1828.1686321720008,,,,,switch,number,numSwt,k,noRew,,,,0.5508884059963748,0,,,,,1828.7357471450014,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,0,645,,,1835.1431038539995,,H,139,triangle,0.0011779209999076556,,,,,0,0,,,,,,,,,,,,1831.223007118002,1831.223007118002,1831.223007118002,1831.223007118002,1832.7236663630028,1832.7236663630028,1832.7236663630028,1832.7236663630028,1832.7236663630028,1832.7236663630028,1832.7236663630028,1832.7236663630028,,,,,switch,letter,NA,f,noRew,,,,0.8981322590007039,0,,,,,1833.6414613870002,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,10,655,,,1839.9483315560028,,B,181,triangle,0.0012888040000689216,,,,,1,1,,,,,,,,,,,,1836.1282680240001,1836.1282680240001,1836.1282680240001,1836.1282680240001,1837.6293600320023,1837.6293600320023,1837.6293600320023,1837.6293600320023,1837.6293600320023,1837.6293600320023,1837.6293600320023,1837.6293600320023,,,,,repeat,letter,lettRpt,d,noRew,,,,0.7926684909980395,0,,,,,1838.4467856539995,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,10,665,,,1844.9371411900029,,Y,167,hexagon,0.0015751619976072107,,,,,1,0,,,,,,,,,,,,1840.9335361080011,1840.9335361080011,1840.9335361080011,1840.9335361080011,1842.4342837210024,1842.4342837210024,1842.4342837210024,1842.4342837210024,1842.4342837210024,1842.4342837210024,1842.4342837210024,1842.4342837210024,,,,,repeat,letter,lettRpt,f,noRew,,,,0.9726867929966829,0,,,,,1843.435685929002,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,0,665,,,1849.9093209530001,,U,132,triangle,0.0016959540007519536,,,,,1,0,,,,,,,,,,,,1845.9222218020004,1845.9222218020004,1845.9222218020004,1845.9222218020004,1847.423505193001,1847.423505193001,1847.423505193001,1847.423505193001,1847.423505193001,1847.423505193001,1847.423505193001,1847.423505193001,,,,,repeat,letter,lettRpt,f,noRew,,,,0.9676300440005434,0,,,,,1848.407799290002,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,10,675,,,1854.6811658270017,,S,146,hexagon,0.0010175499992328696,,,,,1,0,,,,,,,,,,,,1850.8936856380024,1850.8936856380024,1850.8936856380024,1850.8936856380024,1852.395234705,1852.395234705,1852.395234705,1852.395234705,1852.395234705,1852.395234705,1852.395234705,1852.395234705,,,,,switch,number,numSwt,j,noRew,,,,0.755040279997047,0,,,,,1853.1793525020003,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,10,685,,,1859.2362255320004,,D,125,triangle,0.0013026900014665443,,,,,1,0,,,,,,,,,,,,1855.6663148430016,1855.6663148430016,1855.6663148430016,1855.6663148430016,1857.1671954610028,1857.1671954610028,1857.1671954610028,1857.1671954610028,1857.1671954610028,1857.1671954610028,1857.1671954610028,1857.1671954610028,,,,,repeat,number,numRpt,j,noRew,,,,0.5430097299977206,0,,,,,1857.7347867310018,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,1,686,,,1863.8079536469995,,F,174,hexagon,0.0019304080014990177,,,,,1,0,,,,,,,,,,,,1860.2213214160001,1860.2213214160001,1860.2213214160001,1860.2213214160001,1861.7224499350014,1861.7224499350014,1861.7224499350014,1861.7224499350014,1861.7224499350014,1861.7224499350014,1861.7224499350014,1861.7224499350014,,,,,repeat,number,numRpt,k,noRew,,,,0.5638375199996517,0,,,,,1862.3064138370028,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,1,687,,,1868.3129344750014,,H,132,hexagon,0.001507576998847071,,,,,1,0,,,,,,,,,,,,1864.7919635979997,1864.7919635979997,1864.7919635979997,1864.7919635979997,1866.293882643,1866.293882643,1866.293882643,1866.293882643,1866.293882643,1866.293882643,1866.293882643,1866.293882643,,,,,repeat,number,numRpt,j,noRew,,,,0.48975169899858884,0,,,,,1866.8111307090003,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,10,697,,,1872.801447994003,,U,139,triangle,0.0014769129993510433,,,,,1,0,,,,,,,,,,,,1869.2984115910003,1869.2984115910003,1869.2984115910003,1869.2984115910003,1870.799246898001,1870.799246898001,1870.799246898001,1870.799246898001,1870.799246898001,1870.799246898001,1870.799246898001,1870.799246898001,,,,,repeat,number,numRpt,j,noRew,,,,0.47813002599650645,0,,,,,1871.299676464001,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,0,697,,,1877.8566581030027,,F,167,triangle,0.001786846998584224,,,,,0,0,,,,,,,,,,,,1873.7867994920016,1873.7867994920016,1873.7867994920016,1873.7867994920016,1875.2874312780004,1875.2874312780004,1875.2874312780004,1875.2874312780004,1875.2874312780004,1875.2874312780004,1875.2874312780004,1875.2874312780004,,,,,switch,letter,NA,f,noRew,,,,1.0395656419968873,0,,,,,1876.3553059540027,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,10,707,,,1882.5452468130024,,D,181,hexagon,0.001706345999991754,,,,,1,1,,,,,,,,,,,,1878.8421797110022,1878.8421797110022,1878.8421797110022,1878.8421797110022,1880.342981998001,1880.342981998001,1880.342981998001,1880.342981998001,1880.342981998001,1880.342981998001,1880.342981998001,1880.342981998001,,,,,repeat,letter,lettRpt,d,noRew,,,,0.6793166269962967,0,,,,,1881.0437002040017,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
