"","participant","acc","E1","points_trial","points_cumul","alt","task","condition","rewExpect","rewCond","curr_shape","curr_topStim","curr_bottStim","blockNum","LShape_ID","RShape_ID","trainBlock","training.thisN","training_resp.keys","training_resp.rt","target_resp.rt","target_resp.keys","trials_norew.thisRepN","trials_rew.thisRepN","platform","OS","browser","xResolution","yResolution"
"334",36290,1,0,1,1294,"switch","number","numSwt","high","noRew","circle",139,"Y",5,"","",NA,NA,"",NA,0.391244344002189,"d",NA,1,"inlab","MacIntel",NA,NA,NA
"335",36290,1,0,0,1294,"switch","letter","lettSwt","high","noRew","triangle",181,"F",5,"","",NA,NA,"",NA,0.475677522004844,"j",NA,2,"inlab","MacIntel",NA,NA,NA
"336",36290,1,0,1,1295,"switch","number","numSwt","high","noRew","circle",174,"S",5,"","",NA,NA,"",NA,0.46788040300089,"f",NA,3,"inlab","MacIntel",NA,NA,NA
"337",36290,1,0,10,1305,"repeat","number","numRpt","high","noRew","circle",132,"B",5,"","",NA,NA,"",NA,0.338701661003142,"d",NA,4,"inlab","MacIntel",NA,NA,NA
"338",36290,0,0,0,1305,"repeat","number",NA,"high","noRew","triangle",146,"U",5,"","",NA,NA,"",NA,0.495988575003139,"f",NA,5,"inlab","MacIntel",NA,NA,NA
"339",36290,1,1,0,1305,"repeat","number","numRpt","high","noRew","triangle",125,"W",5,"","",NA,NA,"",NA,0.511239672003285,"d",NA,6,"inlab","MacIntel",NA,NA,NA
"340",36290,1,0,1,1306,"repeat","number","numRpt","high","noRew","circle",167,"H",5,"","",NA,NA,"",NA,0.461529926000367,"f",NA,7,"inlab","MacIntel",NA,NA,NA
"341",36290,1,0,1,1307,"repeat","number","numRpt","high","noRew","circle",160,"D",5,"","",NA,NA,"",NA,0.477035068004625,"f",NA,8,"inlab","MacIntel",NA,NA,NA
"342",36290,1,0,0,1307,"switch","letter","lettSwt","high","noRew","triangle",139,"Y",5,"","",NA,NA,"",NA,0.501809827001125,"k",NA,9,"inlab","MacIntel",NA,NA,NA
"343",36290,1,0,1,1308,"repeat","letter","lettRpt","high","noRew","circle",181,"F",5,"","",NA,NA,"",NA,0.517270719999942,"j",NA,10,"inlab","MacIntel",NA,NA,NA
"344",36290,1,0,0,1308,"repeat","letter","lettRpt","high","noRew","triangle",174,"S",5,"","",NA,NA,"",NA,0.467126732004545,"k",NA,11,"inlab","MacIntel",NA,NA,NA
"345",36290,1,0,1,1309,"switch","number","numSwt","high","noRew","circle",132,"B",5,"","",NA,NA,"",NA,0.667541917002382,"d",NA,12,"inlab","MacIntel",NA,NA,NA
"346",36290,1,0,0,1309,"switch","letter","lettSwt","high","noRew","triangle",146,"U",5,"","",NA,NA,"",NA,0.498660111003119,"k",NA,13,"inlab","MacIntel",NA,NA,NA
"347",36290,1,0,0,1309,"repeat","letter","lettRpt","high","noRew","triangle",125,"W",5,"","",NA,NA,"",NA,0.48185712900522,"k",NA,14,"inlab","MacIntel",NA,NA,NA
"348",36290,1,0,10,1319,"switch","number","numSwt","high","noRew","circle",167,"H",5,"","",NA,NA,"",NA,0.505167644001631,"f",NA,15,"inlab","MacIntel",NA,NA,NA
"349",36290,0,0,0,1319,"repeat","number",NA,"high","noRew","triangle",146,"U",5,"","",NA,NA,"",NA,0.447985041002539,"f",NA,16,"inlab","MacIntel",NA,NA,NA
"350",36290,1,1,1,1320,"repeat","number","numRpt","high","noRew","circle",125,"D",5,"","",NA,NA,"",NA,0.401588488002744,"d",NA,17,"inlab","MacIntel",NA,NA,NA
"351",36290,1,0,0,1320,"repeat","number","numRpt","high","noRew","triangle",160,"F",5,"","",NA,NA,"",NA,0.500774350002757,"f",NA,18,"inlab","MacIntel",NA,NA,NA
"352",36290,1,0,10,1330,"repeat","number","numRpt","high","noRew","circle",167,"W",5,"","",NA,NA,"",NA,0.45786063000196,"f",NA,19,"inlab","MacIntel",NA,NA,NA
"353",36290,1,0,1,1331,"repeat","number","numRpt","high","noRew","circle",181,"H",5,"","",NA,NA,"",NA,0.451411202004238,"f",NA,20,"inlab","MacIntel",NA,NA,NA
"354",36290,1,0,0,1331,"repeat","number","numRpt","high","noRew","triangle",139,"Y",5,"","",NA,NA,"",NA,0.459563184002036,"d",NA,21,"inlab","MacIntel",NA,NA,NA
"355",36290,1,0,1,1332,"repeat","number","numRpt","high","noRew","circle",174,"S",5,"","",NA,NA,"",NA,0.475386732003244,"f",NA,22,"inlab","MacIntel",NA,NA,NA
"356",36290,1,0,0,1332,"switch","letter","lettSwt","high","noRew","triangle",132,"B",5,"","",NA,NA,"",NA,0.51540813000247,"j",NA,23,"inlab","MacIntel",NA,NA,NA
"357",36290,1,0,1,1333,"repeat","letter","lettRpt","high","noRew","circle",174,"Y",5,"","",NA,NA,"",NA,0.489341957003489,"k",NA,24,"inlab","MacIntel",NA,NA,NA
"358",36290,1,0,10,1343,"repeat","letter","lettRpt","high","noRew","triangle",132,"U",5,"","",NA,NA,"",NA,0.424872444000357,"k",NA,25,"inlab","MacIntel",NA,NA,NA
"359",36290,1,0,1,1344,"repeat","letter","lettRpt","high","noRew","circle",160,"D",5,"","",NA,NA,"",NA,0.490143423005065,"j",NA,26,"inlab","MacIntel",NA,NA,NA
"360",36290,0,0,0,1344,"repeat","letter",NA,"high","noRew","triangle",139,"H",5,"","",NA,NA,"",NA,0.336958308002067,"k",NA,27,"inlab","MacIntel",NA,NA,NA
"361",36290,1,1,10,1354,"repeat","letter","lettRpt","high","noRew","circle",125,"B",5,"","",NA,NA,"",NA,0.486076530003629,"j",NA,28,"inlab","MacIntel",NA,NA,NA
"362",36290,1,0,0,1354,"repeat","letter","lettRpt","high","noRew","triangle",181,"S",5,"","",NA,NA,"",NA,0.477585712003929,"k",NA,29,"inlab","MacIntel",NA,NA,NA
"363",36290,0,0,0,1354,"switch","number",NA,"high","noRew","triangle",167,"F",5,"","",NA,NA,"",NA,0.350731096004893,"d",NA,30,"inlab","MacIntel",NA,NA,NA
"364",36290,1,1,10,1364,"repeat","number","numRpt","high","noRew","circle",146,"W",5,"","",NA,NA,"",NA,0.434921082003711,"d",NA,31,"inlab","MacIntel",NA,NA,NA
