"","participant","acc","E1","points_trial","points_cumul","alt","task","condition","rewExpect","rewCond","curr_shape","curr_topStim","curr_bottStim","blockNum","LShape_ID","RShape_ID","trainBlock","training.thisN","training_resp.keys","training_resp.rt","target_resp.rt","target_resp.keys","trials_norew.thisRepN","trials_rew.thisRepN","platform","OS","browser","xResolution","yResolution"
"156",27754,1,0,0,666,"switch","letter","lettSwt","","noRew","hexagon",174,"F",0,"","",NA,NA,"",NA,2.8333458699999,"j",47,NA,"inlab","MacIntel",NA,NA,NA
"157",27754,1,0,0,666,"repeat","letter","lettRpt","","noRew","circle",125,"D",0,"","",NA,NA,"",NA,1.12427152199962,"j",48,NA,"inlab","MacIntel",NA,NA,NA
"158",27754,1,0,0,666,"switch","number","numSwt","","noRew","hexagon",132,"B",0,"","",NA,NA,"",NA,1.89930577699852,"d",49,NA,"inlab","MacIntel",NA,NA,NA
"159",27754,1,0,0,666,"repeat","number","numRpt","","noRew","circle",174,"W",0,"","",NA,NA,"",NA,1.25988714499908,"f",50,NA,"inlab","MacIntel",NA,NA,NA
"160",27754,1,0,0,666,"switch","letter","lettSwt","","noRew","hexagon",167,"H",0,"","",NA,NA,"",NA,0.923574875996564,"j",51,NA,"inlab","MacIntel",NA,NA,NA
"161",27754,1,0,0,666,"repeat","letter","lettRpt","","noRew","hexagon",132,"Y",0,"","",NA,NA,"",NA,1.09785655700034,"k",52,NA,"inlab","MacIntel",NA,NA,NA
"162",27754,1,0,0,666,"repeat","letter","lettRpt","","noRew","star",146,"W",0,"","",NA,NA,"",NA,0.810312019999401,"k",53,NA,"inlab","MacIntel",NA,NA,NA
"163",27754,1,0,0,666,"switch","number","numSwt","","noRew","hexagon",125,"U",0,"","",NA,NA,"",NA,1.44027106399881,"d",54,NA,"inlab","MacIntel",NA,NA,NA
"164",27754,1,0,0,666,"switch","letter","lettSwt","","noRew","circle",160,"S",0,"","",NA,NA,"",NA,2.29771035499652,"k",55,NA,"inlab","MacIntel",NA,NA,NA
"165",27754,1,0,0,666,"switch","number","numSwt","","noRew","circle",125,"B",0,"","",NA,NA,"",NA,0.78406972099765,"d",56,NA,"inlab","MacIntel",NA,NA,NA
"166",27754,1,0,0,666,"repeat","number","numRpt","","noRew","triangle",181,"Y",0,"","",NA,NA,"",NA,0.645296612998209,"f",57,NA,"inlab","MacIntel",NA,NA,NA
"167",27754,1,0,0,666,"repeat","number","numRpt","","noRew","star",132,"H",0,"","",NA,NA,"",NA,1.33572180699775,"d",58,NA,"inlab","MacIntel",NA,NA,NA
"168",27754,1,0,0,666,"repeat","number","numRpt","","noRew","triangle",160,"S",0,"","",NA,NA,"",NA,1.01369530699958,"f",59,NA,"inlab","MacIntel",NA,NA,NA
"169",27754,1,0,0,666,"repeat","number","numRpt","","noRew","triangle",167,"B",0,"","",NA,NA,"",NA,1.0729930239977,"f",60,NA,"inlab","MacIntel",NA,NA,NA
"170",27754,1,0,0,666,"switch","letter","lettSwt","","noRew","hexagon",146,"S",0,"","",NA,NA,"",NA,1.96286867500021,"k",61,NA,"inlab","MacIntel",NA,NA,NA
"171",27754,1,0,0,666,"repeat","letter","lettRpt","","noRew","star",181,"Y",0,"","",NA,NA,"",NA,0.807893077999324,"k",62,NA,"inlab","MacIntel",NA,NA,NA
"172",27754,1,0,0,666,"switch","number","numSwt","","noRew","hexagon",174,"H",0,"","",NA,NA,"",NA,0.834618045999378,"f",63,NA,"inlab","MacIntel",NA,NA,NA
"173",27754,1,0,0,666,"repeat","number","numRpt","high","noRew","hexagon",132,"F",0,"","",NA,NA,"",NA,0.97112988599838,"d",NA,0,"inlab","MacIntel",NA,NA,NA
"174",27754,1,0,1,667,"repeat","number","numRpt","high","noRew","circle",167,"B",0,"","",NA,NA,"",NA,0.57710108199899,"f",NA,1,"inlab","MacIntel",NA,NA,NA
"175",27754,1,0,10,677,"repeat","number","numRpt","high","noRew","hexagon",146,"W",0,"","",NA,NA,"",NA,0.621516350998718,"d",NA,2,"inlab","MacIntel",NA,NA,NA
"176",27754,1,0,1,678,"switch","letter","lettSwt","high","noRew","circle",139,"S",0,"","",NA,NA,"",NA,0.522858462998556,"k",NA,3,"inlab","MacIntel",NA,NA,NA
"177",27754,1,0,10,688,"repeat","letter","lettRpt","high","noRew","hexagon",160,"U",0,"","",NA,NA,"",NA,0.465889338000125,"k",NA,4,"inlab","MacIntel",NA,NA,NA
"178",27754,1,0,1,689,"switch","number","numSwt","high","noRew","circle",125,"D",0,"","",NA,NA,"",NA,0.716444161000254,"d",NA,5,"inlab","MacIntel",NA,NA,NA
"179",27754,1,0,1,690,"switch","letter","lettSwt","high","noRew","circle",174,"Y",0,"","",NA,NA,"",NA,0.675334884999756,"k",NA,6,"inlab","MacIntel",NA,NA,NA
"180",27754,1,0,10,700,"switch","number","numSwt","high","noRew","hexagon",181,"H",0,"","",NA,NA,"",NA,0.60478281199903,"f",NA,7,"inlab","MacIntel",NA,NA,NA
"181",27754,1,0,10,710,"repeat","number","numRpt","high","noRew","hexagon",132,"F",0,"","",NA,NA,"",NA,0.680513903000247,"d",NA,8,"inlab","MacIntel",NA,NA,NA
"182",27754,1,0,1,711,"switch","letter","lettSwt","high","noRew","circle",167,"B",0,"","",NA,NA,"",NA,0.657663953999872,"j",NA,9,"inlab","MacIntel",NA,NA,NA
"183",27754,1,0,1,712,"switch","number","numSwt","high","noRew","hexagon",146,"W",0,"","",NA,NA,"",NA,0.651608457999828,"d",NA,10,"inlab","MacIntel",NA,NA,NA
"184",27754,1,0,1,713,"switch","letter","lettSwt","high","noRew","circle",139,"S",0,"","",NA,NA,"",NA,0.892372739996063,"k",NA,11,"inlab","MacIntel",NA,NA,NA
"185",27754,1,0,1,714,"repeat","letter","lettRpt","high","noRew","circle",160,"U",0,"","",NA,NA,"",NA,0.677286264995928,"k",NA,12,"inlab","MacIntel",NA,NA,NA
"186",27754,1,0,10,724,"repeat","letter","lettRpt","high","noRew","hexagon",125,"D",0,"","",NA,NA,"",NA,0.654229338000732,"j",NA,13,"inlab","MacIntel",NA,NA,NA
"187",27754,1,0,1,725,"switch","number","numSwt","high","noRew","circle",174,"Y",0,"","",NA,NA,"",NA,1.46395989699886,"f",NA,14,"inlab","MacIntel",NA,NA,NA
"188",27754,1,0,1,726,"switch","letter","lettSwt","high","noRew","hexagon",181,"H",0,"","",NA,NA,"",NA,0.729431917996408,"j",NA,15,"inlab","MacIntel",NA,NA,NA
"189",27754,1,0,1,727,"switch","number","numSwt","high","noRew","circle",139,"D",0,"","",NA,NA,"",NA,0.55323559700264,"d",NA,16,"inlab","MacIntel",NA,NA,NA
"190",27754,1,0,0,727,"repeat","number","numRpt","high","noRew","hexagon",146,"B",0,"","",NA,NA,"",NA,0.830382036998344,"d",NA,17,"inlab","MacIntel",NA,NA,NA
"191",27754,1,0,10,737,"repeat","number","numRpt","high","noRew","circle",160,"F",0,"","",NA,NA,"",NA,0.889752751001652,"f",NA,18,"inlab","MacIntel",NA,NA,NA
"192",27754,1,0,0,737,"repeat","number","numRpt","high","noRew","hexagon",167,"H",0,"","",NA,NA,"",NA,0.833923810998385,"f",NA,19,"inlab","MacIntel",NA,NA,NA
"193",27754,1,0,1,738,"repeat","number","numRpt","high","noRew","hexagon",174,"S",0,"","",NA,NA,"",NA,0.707177659998706,"f",NA,20,"inlab","MacIntel",NA,NA,NA
"194",27754,1,0,1,739,"repeat","number","numRpt","high","noRew","circle",181,"W",0,"","",NA,NA,"",NA,0.436689220001426,"f",NA,21,"inlab","MacIntel",NA,NA,NA
"195",27754,1,0,1,740,"switch","letter","lettSwt","high","noRew","circle",132,"U",0,"","",NA,NA,"",NA,0.584064166996541,"k",NA,22,"inlab","MacIntel",NA,NA,NA
"196",27754,1,0,10,750,"repeat","letter","lettRpt","high","noRew","hexagon",125,"Y",0,"","",NA,NA,"",NA,0.726519625000947,"k",NA,23,"inlab","MacIntel",NA,NA,NA
"197",27754,1,0,10,760,"repeat","letter","lettRpt","high","noRew","circle",139,"F",0,"","",NA,NA,"",NA,0.676427430997137,"j",NA,24,"inlab","MacIntel",NA,NA,NA
"198",27754,1,0,1,761,"repeat","letter","lettRpt","high","noRew","hexagon",125,"B",0,"","",NA,NA,"",NA,0.677018894995854,"j",NA,25,"inlab","MacIntel",NA,NA,NA
"199",27754,1,0,10,771,"switch","number","numSwt","high","noRew","hexagon",167,"U",0,"","",NA,NA,"",NA,0.67885086699971,"f",NA,26,"inlab","MacIntel",NA,NA,NA
"200",27754,1,0,1,772,"repeat","number","numRpt","high","noRew","circle",146,"Y",0,"","",NA,NA,"",NA,0.968176123999001,"d",NA,27,"inlab","MacIntel",NA,NA,NA
"201",27754,1,0,1,773,"switch","letter","lettSwt","high","noRew","circle",132,"D",0,"","",NA,NA,"",NA,0.525710294998134,"j",NA,28,"inlab","MacIntel",NA,NA,NA
"202",27754,0,0,0,773,"repeat","letter",NA,"high","noRew","hexagon",181,"H",0,"","",NA,NA,"",NA,0.868389739996928,"k",NA,29,"inlab","MacIntel",NA,NA,NA
"203",27754,1,1,1,774,"switch","number","numSwt","high","noRew","circle",160,"W",0,"","",NA,NA,"",NA,0.812867722997907,"f",NA,30,"inlab","MacIntel",NA,NA,NA
"204",27754,1,0,10,784,"repeat","number","numRpt","high","noRew","hexagon",174,"S",0,"","",NA,NA,"",NA,0.543987359000312,"f",NA,31,"inlab","MacIntel",NA,NA,NA
"205",27754,1,0,0,784,"repeat","number","numRpt","high","noRew","hexagon",181,"D",1,"","",NA,NA,"",NA,0.669090944000345,"f",NA,0,"inlab","MacIntel",NA,NA,NA
"206",27754,1,0,1,785,"repeat","number","numRpt","high","noRew","circle",174,"S",1,"","",NA,NA,"",NA,0.5830358480016,"f",NA,1,"inlab","MacIntel",NA,NA,NA
"207",27754,1,0,0,785,"switch","letter","lettSwt","high","noRew","hexagon",160,"W",1,"","",NA,NA,"",NA,0.63499957699969,"k",NA,2,"inlab","MacIntel",NA,NA,NA
"208",27754,1,0,1,786,"repeat","letter","lettRpt","high","noRew","circle",167,"Y",1,"","",NA,NA,"",NA,0.445335196000087,"k",NA,3,"inlab","MacIntel",NA,NA,NA
"209",27754,1,0,0,786,"repeat","letter","lettRpt","high","noRew","hexagon",132,"U",1,"","",NA,NA,"",NA,0.673528023002291,"k",NA,4,"inlab","MacIntel",NA,NA,NA
"210",27754,0,0,0,786,"repeat","letter",NA,"high","noRew","circle",125,"F",1,"","",NA,NA,"",NA,0.33051105100094,"k",NA,5,"inlab","MacIntel",NA,NA,NA
"211",27754,1,1,10,796,"repeat","letter","lettRpt","high","noRew","hexagon",139,"B",1,"","",NA,NA,"",NA,0.513551677002397,"j",NA,6,"inlab","MacIntel",NA,NA,NA
"212",27754,0,0,0,796,"repeat","letter",NA,"high","noRew","circle",146,"H",1,"","",NA,NA,"",NA,0.570040411999798,"k",NA,7,"inlab","MacIntel",NA,NA,NA
"213",27754,1,1,10,806,"repeat","letter","lettRpt","high","noRew","hexagon",181,"D",1,"","",NA,NA,"",NA,0.478484306997416,"j",NA,8,"inlab","MacIntel",NA,NA,NA
"214",27754,1,0,1,807,"switch","number","numSwt","high","noRew","circle",174,"S",1,"","",NA,NA,"",NA,0.640626962998795,"f",NA,9,"inlab","MacIntel",NA,NA,NA
"215",27754,1,0,1,808,"repeat","number","numRpt","high","noRew","circle",160,"W",1,"","",NA,NA,"",NA,0.530286374996649,"f",NA,10,"inlab","MacIntel",NA,NA,NA
"216",27754,1,0,0,808,"switch","letter","lettSwt","high","noRew","hexagon",167,"Y",1,"","",NA,NA,"",NA,0.633238645998063,"k",NA,11,"inlab","MacIntel",NA,NA,NA
"217",27754,1,0,10,818,"repeat","letter","lettRpt","high","noRew","hexagon",132,"U",1,"","",NA,NA,"",NA,0.468581021999853,"k",NA,12,"inlab","MacIntel",NA,NA,NA
"218",27754,1,0,1,819,"repeat","letter","lettRpt","high","noRew","circle",125,"F",1,"","",NA,NA,"",NA,0.477007976998721,"j",NA,13,"inlab","MacIntel",NA,NA,NA
"219",27754,1,0,10,829,"switch","number","numSwt","high","noRew","circle",139,"B",1,"","",NA,NA,"",NA,0.495617767996009,"d",NA,14,"inlab","MacIntel",NA,NA,NA
"220",27754,1,0,10,839,"repeat","number","numRpt","high","noRew","hexagon",146,"H",1,"","",NA,NA,"",NA,0.600338538999495,"d",NA,15,"inlab","MacIntel",NA,NA,NA
"221",27754,1,0,10,849,"repeat","number","numRpt","high","noRew","hexagon",181,"F",1,"","",NA,NA,"",NA,0.390127485996345,"f",NA,16,"inlab","MacIntel",NA,NA,NA
"222",27754,1,0,1,850,"repeat","number","numRpt","high","noRew","circle",132,"S",1,"","",NA,NA,"",NA,0.385702937001042,"d",NA,17,"inlab","MacIntel",NA,NA,NA
"223",27754,1,0,1,851,"switch","letter","lettSwt","high","noRew","circle",125,"H",1,"","",NA,NA,"",NA,0.431083179999405,"j",NA,18,"inlab","MacIntel",NA,NA,NA
"224",27754,1,0,10,861,"repeat","letter","lettRpt","high","noRew","hexagon",139,"Y",1,"","",NA,NA,"",NA,0.52190210399931,"k",NA,19,"inlab","MacIntel",NA,NA,NA
"225",27754,1,0,1,862,"repeat","letter","lettRpt","high","noRew","circle",160,"W",1,"","",NA,NA,"",NA,0.585025831998791,"k",NA,20,"inlab","MacIntel",NA,NA,NA
"226",27754,1,0,10,872,"repeat","letter","lettRpt","high","noRew","hexagon",167,"U",1,"","",NA,NA,"",NA,0.388481376998243,"k",NA,21,"inlab","MacIntel",NA,NA,NA
"227",27754,1,0,10,882,"switch","number","numSwt","high","noRew","hexagon",146,"B",1,"","",NA,NA,"",NA,0.457886350999615,"d",NA,22,"inlab","MacIntel",NA,NA,NA
"228",27754,1,0,1,883,"repeat","number","numRpt","high","noRew","circle",174,"D",1,"","",NA,NA,"",NA,0.47579426199809,"f",NA,23,"inlab","MacIntel",NA,NA,NA
"229",27754,1,0,10,893,"switch","letter","lettSwt","high","noRew","hexagon",132,"S",1,"","",NA,NA,"",NA,0.54815007399884,"k",NA,24,"inlab","MacIntel",NA,NA,NA
"230",27754,1,0,1,894,"repeat","letter","lettRpt","high","noRew","circle",125,"D",1,"","",NA,NA,"",NA,0.612954102998629,"j",NA,25,"inlab","MacIntel",NA,NA,NA
"231",27754,1,0,10,904,"switch","number","numSwt","high","noRew","hexagon",160,"F",1,"","",NA,NA,"",NA,0.512330225999904,"f",NA,26,"inlab","MacIntel",NA,NA,NA
"232",27754,1,0,10,914,"repeat","number","numRpt","high","noRew","circle",146,"W",1,"","",NA,NA,"",NA,0.432992268000817,"d",NA,27,"inlab","MacIntel",NA,NA,NA
"233",27754,1,0,1,915,"repeat","number","numRpt","high","noRew","circle",174,"B",1,"","",NA,NA,"",NA,0.572014795001451,"f",NA,28,"inlab","MacIntel",NA,NA,NA
"234",27754,0,0,0,915,"repeat","number",NA,"high","noRew","hexagon",167,"H",1,"","",NA,NA,"",NA,0.409596418001456,"d",NA,29,"inlab","MacIntel",NA,NA,NA
"235",27754,1,1,0,915,"repeat","number","numRpt","high","noRew","hexagon",139,"U",1,"","",NA,NA,"",NA,0.733400351997261,"d",NA,30,"inlab","MacIntel",NA,NA,NA
"236",27754,1,0,1,916,"repeat","number","numRpt","high","noRew","circle",181,"Y",1,"","",NA,NA,"",NA,0.540237427001557,"f",NA,31,"inlab","MacIntel",NA,NA,NA
"237",27754,1,0,1,917,"repeat","number","numRpt","low","noRew","star",146,"D",2,"","",NA,NA,"",NA,0.698265163999167,"d",NA,0,"inlab","MacIntel",NA,NA,NA
"238",27754,1,0,10,927,"switch","letter","lettSwt","low","noRew","triangle",132,"S",2,"","",NA,NA,"",NA,0.545982052997715,"k",NA,1,"inlab","MacIntel",NA,NA,NA
"239",27754,1,0,1,928,"repeat","letter","lettRpt","low","noRew","star",125,"B",2,"","",NA,NA,"",NA,0.426710528001422,"j",NA,2,"inlab","MacIntel",NA,NA,NA
"240",27754,1,0,0,928,"repeat","letter","lettRpt","low","noRew","triangle",139,"U",2,"","",NA,NA,"",NA,0.532438858001115,"k",NA,3,"inlab","MacIntel",NA,NA,NA
"241",27754,1,0,10,938,"switch","number","numSwt","low","noRew","triangle",167,"W",2,"","",NA,NA,"",NA,0.467044468001404,"f",NA,4,"inlab","MacIntel",NA,NA,NA
"242",27754,1,0,10,948,"repeat","number","numRpt","low","noRew","star",174,"H",2,"","",NA,NA,"",NA,0.420199181000498,"f",NA,5,"inlab","MacIntel",NA,NA,NA
"243",27754,1,0,1,949,"repeat","number","numRpt","low","noRew","star",181,"Y",2,"","",NA,NA,"",NA,0.351146860997687,"f",NA,6,"inlab","MacIntel",NA,NA,NA
"244",27754,1,0,1,950,"repeat","number","numRpt","low","noRew","triangle",160,"F",2,"","",NA,NA,"",NA,0.365625758997339,"f",NA,7,"inlab","MacIntel",NA,NA,NA
"245",27754,1,0,1,951,"repeat","number","numRpt","low","noRew","star",146,"D",2,"","",NA,NA,"",NA,0.604784932002076,"d",NA,8,"inlab","MacIntel",NA,NA,NA
"246",27754,0,0,0,951,"switch","letter",NA,"low","noRew","triangle",132,"S",2,"","",NA,NA,"",NA,0.593211200000951,"j",NA,9,"inlab","MacIntel",NA,NA,NA
"247",27754,1,1,1,952,"repeat","letter","lettRpt","low","noRew","star",125,"B",2,"","",NA,NA,"",NA,0.56566614699841,"j",NA,10,"inlab","MacIntel",NA,NA,NA
"248",27754,1,0,0,952,"repeat","letter","lettRpt","low","noRew","triangle",139,"U",2,"","",NA,NA,"",NA,0.667288716998883,"k",NA,11,"inlab","MacIntel",NA,NA,NA
"249",27754,1,0,1,953,"switch","number","numSwt","low","noRew","star",167,"W",2,"","",NA,NA,"",NA,0.492715196996869,"f",NA,12,"inlab","MacIntel",NA,NA,NA
"250",27754,1,0,0,953,"repeat","number","numRpt","low","noRew","triangle",174,"H",2,"","",NA,NA,"",NA,0.492906873998436,"f",NA,13,"inlab","MacIntel",NA,NA,NA
"251",27754,1,0,1,954,"switch","letter","lettSwt","low","noRew","star",181,"Y",2,"","",NA,NA,"",NA,0.438442940001551,"k",NA,14,"inlab","MacIntel",NA,NA,NA
"252",27754,1,0,1,955,"repeat","letter","lettRpt","low","noRew","triangle",160,"F",2,"","",NA,NA,"",NA,0.392429455998354,"j",NA,15,"inlab","MacIntel",NA,NA,NA
"253",27754,1,0,1,956,"repeat","letter","lettRpt","low","noRew","star",132,"W",2,"","",NA,NA,"",NA,0.325157358001888,"k",NA,16,"inlab","MacIntel",NA,NA,NA
"254",27754,0,0,0,956,"repeat","letter",NA,"low","noRew","triangle",181,"F",2,"","",NA,NA,"",NA,0.469157511000958,"k",NA,17,"inlab","MacIntel",NA,NA,NA
"255",27754,1,1,10,966,"switch","number","numSwt","low","noRew","star",174,"S",2,"","",NA,NA,"",NA,0.519944071998907,"f",NA,18,"inlab","MacIntel",NA,NA,NA
"256",27754,1,0,10,976,"repeat","number","numRpt","low","noRew","triangle",167,"H",2,"","",NA,NA,"",NA,0.430900298000779,"f",NA,19,"inlab","MacIntel",NA,NA,NA
"257",27754,0,0,0,976,"repeat","number",NA,"low","noRew","triangle",139,"D",2,"","",NA,NA,"",NA,0.425645064999117,"f",NA,20,"inlab","MacIntel",NA,NA,NA
"258",27754,1,1,10,986,"repeat","number","numRpt","low","noRew","star",125,"B",2,"","",NA,NA,"",NA,0.580586549996951,"d",NA,21,"inlab","MacIntel",NA,NA,NA
"259",27754,1,0,10,996,"repeat","number","numRpt","low","noRew","star",160,"Y",2,"","",NA,NA,"",NA,0.546539338000002,"f",NA,22,"inlab","MacIntel",NA,NA,NA
"260",27754,1,0,0,996,"repeat","number","numRpt","low","noRew","triangle",146,"U",2,"","",NA,NA,"",NA,0.553528874996118,"d",NA,23,"inlab","MacIntel",NA,NA,NA
"261",27754,1,0,0,996,"repeat","number","numRpt","low","noRew","triangle",132,"F",2,"","",NA,NA,"",NA,0.598982231000264,"d",NA,24,"inlab","MacIntel",NA,NA,NA
"262",27754,1,0,1,997,"repeat","number","numRpt","low","noRew","star",160,"B",2,"","",NA,NA,"",NA,0.627395584000624,"f",NA,25,"inlab","MacIntel",NA,NA,NA
"263",27754,1,0,10,1007,"switch","letter","lettSwt","low","noRew","star",125,"H",2,"","",NA,NA,"",NA,0.510750296998594,"j",NA,26,"inlab","MacIntel",NA,NA,NA
"264",27754,1,0,0,1007,"repeat","letter","lettRpt","low","noRew","triangle",139,"Y",2,"","",NA,NA,"",NA,0.59044702599931,"k",NA,27,"inlab","MacIntel",NA,NA,NA
"265",27754,1,0,1,1008,"repeat","letter","lettRpt","low","noRew","star",174,"W",2,"","",NA,NA,"",NA,0.490489268999227,"k",NA,28,"inlab","MacIntel",NA,NA,NA
"266",27754,1,0,0,1008,"repeat","letter","lettRpt","low","noRew","triangle",146,"S",2,"","",NA,NA,"",NA,0.573616270998173,"k",NA,29,"inlab","MacIntel",NA,NA,NA
"267",27754,1,0,0,1008,"switch","number","numSwt","low","noRew","triangle",181,"U",2,"","",NA,NA,"",NA,0.666142443998979,"f",NA,30,"inlab","MacIntel",NA,NA,NA
"268",27754,1,0,1,1009,"repeat","number","numRpt","low","noRew","star",167,"D",2,"","",NA,NA,"",NA,0.596306318002462,"f",NA,31,"inlab","MacIntel",NA,NA,NA
"269",27754,1,0,10,1019,"switch","letter","lettSwt","low","noRew","star",160,"B",3,"","",NA,NA,"",NA,0.828198233997682,"j",NA,0,"inlab","MacIntel",NA,NA,NA
"270",27754,1,0,10,1029,"repeat","letter","lettRpt","low","noRew","triangle",146,"Y",3,"","",NA,NA,"",NA,0.423066471998027,"k",NA,1,"inlab","MacIntel",NA,NA,NA
"271",27754,1,0,1,1030,"switch","number","numSwt","low","noRew","triangle",132,"U",3,"","",NA,NA,"",NA,0.435013550999429,"d",NA,2,"inlab","MacIntel",NA,NA,NA
"272",27754,1,0,1,1031,"repeat","number","numRpt","low","noRew","star",181,"F",3,"","",NA,NA,"",NA,0.396249484998407,"f",NA,3,"inlab","MacIntel",NA,NA,NA
"273",27754,1,0,0,1031,"repeat","number","numRpt","low","noRew","triangle",167,"S",3,"","",NA,NA,"",NA,0.601305625998066,"f",NA,4,"inlab","MacIntel",NA,NA,NA
"274",27754,1,0,1,1032,"repeat","number","numRpt","low","noRew","star",174,"D",3,"","",NA,NA,"",NA,0.429203690000577,"f",NA,5,"inlab","MacIntel",NA,NA,NA
"275",27754,1,0,0,1032,"repeat","number","numRpt","low","noRew","triangle",139,"H",3,"","",NA,NA,"",NA,0.540172387001803,"d",NA,6,"inlab","MacIntel",NA,NA,NA
"276",27754,1,0,1,1033,"switch","letter","lettSwt","low","noRew","star",125,"W",3,"","",NA,NA,"",NA,0.64114601899928,"k",NA,7,"inlab","MacIntel",NA,NA,NA
"277",27754,1,0,0,1033,"repeat","letter","lettRpt","low","noRew","triangle",160,"B",3,"","",NA,NA,"",NA,0.483129486998223,"j",NA,8,"inlab","MacIntel",NA,NA,NA
"278",27754,1,0,10,1043,"repeat","letter","lettRpt","low","noRew","star",146,"Y",3,"","",NA,NA,"",NA,0.612021392000315,"k",NA,9,"inlab","MacIntel",NA,NA,NA
"279",27754,1,0,10,1053,"switch","number","numSwt","low","noRew","triangle",132,"U",3,"","",NA,NA,"",NA,0.480063286999211,"d",NA,10,"inlab","MacIntel",NA,NA,NA
"280",27754,0,0,0,1053,"switch","letter",NA,"low","noRew","star",181,"F",3,"","",NA,NA,"",NA,0.393026388999715,"k",NA,11,"inlab","MacIntel",NA,NA,NA
"281",27754,1,1,10,1063,"repeat","letter","lettRpt","low","noRew","star",167,"S",3,"","",NA,NA,"",NA,0.64560355499998,"k",NA,12,"inlab","MacIntel",NA,NA,NA
"282",27754,1,0,0,1063,"switch","number","numSwt","low","noRew","triangle",174,"D",3,"","",NA,NA,"",NA,0.648179495998193,"f",NA,13,"inlab","MacIntel",NA,NA,NA
"283",27754,1,0,0,1063,"repeat","number","numRpt","low","noRew","triangle",139,"H",3,"","",NA,NA,"",NA,0.515140603998589,"d",NA,14,"inlab","MacIntel",NA,NA,NA
"284",27754,1,0,1,1064,"repeat","number","numRpt","low","noRew","star",125,"W",3,"","",NA,NA,"",NA,0.570998667997628,"d",NA,15,"inlab","MacIntel",NA,NA,NA
"285",27754,1,0,0,1064,"repeat","number","numRpt","low","noRew","triangle",167,"H",3,"","",NA,NA,"",NA,0.552171122002619,"f",NA,16,"inlab","MacIntel",NA,NA,NA
"286",27754,1,0,1,1065,"switch","letter","lettSwt","low","noRew","star",125,"D",3,"","",NA,NA,"",NA,0.805509393001557,"j",NA,17,"inlab","MacIntel",NA,NA,NA
"287",27754,1,0,10,1075,"repeat","letter","lettRpt","low","noRew","star",146,"W",3,"","",NA,NA,"",NA,0.762958759998583,"k",NA,18,"inlab","MacIntel",NA,NA,NA
"288",27754,1,0,0,1075,"repeat","letter","lettRpt","low","noRew","triangle",160,"F",3,"","",NA,NA,"",NA,0.578647162001289,"j",NA,19,"inlab","MacIntel",NA,NA,NA
"289",27754,1,0,10,1085,"switch","number","numSwt","low","noRew","star",132,"U",3,"","",NA,NA,"",NA,0.581585293999524,"d",NA,20,"inlab","MacIntel",NA,NA,NA
"290",27754,1,0,0,1085,"repeat","number","numRpt","low","noRew","triangle",181,"B",3,"","",NA,NA,"",NA,0.499150838997593,"f",NA,21,"inlab","MacIntel",NA,NA,NA
"291",27754,1,0,0,1085,"repeat","number","numRpt","low","noRew","triangle",174,"S",3,"","",NA,NA,"",NA,0.515453184001672,"f",NA,22,"inlab","MacIntel",NA,NA,NA
"292",27754,1,0,1,1086,"repeat","number","numRpt","low","noRew","star",139,"Y",3,"","",NA,NA,"",NA,0.42763333199764,"d",NA,23,"inlab","MacIntel",NA,NA,NA
"293",27754,1,0,1,1087,"repeat","number","numRpt","low","noRew","triangle",132,"F",3,"","",NA,NA,"",NA,0.431513654999435,"d",NA,24,"inlab","MacIntel",NA,NA,NA
"294",27754,0,0,0,1087,"repeat","number",NA,"low","noRew","star",125,"S",3,"","",NA,NA,"",NA,0.522065696000936,"f",NA,25,"inlab","MacIntel",NA,NA,NA
"295",27754,0,1,0,1087,"switch","letter",NA,"low","noRew","star",146,"U",3,"","",NA,NA,"",NA,0.825874919999478,"j",NA,26,"inlab","MacIntel",NA,NA,NA
"296",27754,1,1,0,1087,"repeat","letter","lettRpt","low","noRew","triangle",160,"W",3,"","",NA,NA,"",NA,0.556526200998633,"k",NA,27,"inlab","MacIntel",NA,NA,NA
"297",27754,1,0,10,1097,"repeat","letter","lettRpt","low","noRew","triangle",167,"B",3,"","",NA,NA,"",NA,0.460073766000278,"j",NA,28,"inlab","MacIntel",NA,NA,NA
"298",27754,1,0,1,1098,"repeat","letter","lettRpt","low","noRew","star",139,"D",3,"","",NA,NA,"",NA,0.627738957002293,"j",NA,29,"inlab","MacIntel",NA,NA,NA
"299",27754,1,0,10,1108,"repeat","letter","lettRpt","low","noRew","star",174,"Y",3,"","",NA,NA,"",NA,0.497311244998855,"k",NA,30,"inlab","MacIntel",NA,NA,NA
"300",27754,1,0,10,1118,"switch","number","numSwt","low","noRew","triangle",181,"H",3,"","",NA,NA,"",NA,0.458060763998219,"f",NA,31,"inlab","MacIntel",NA,NA,NA
"301",27754,1,0,1,1119,"repeat","number","numRpt","high","noRew","circle",160,"W",4,"","",NA,NA,"",NA,0.540907843998866,"f",NA,0,"inlab","MacIntel",NA,NA,NA
"302",27754,1,0,0,1119,"repeat","number","numRpt","high","noRew","hexagon",139,"B",4,"","",NA,NA,"",NA,0.571845690999908,"d",NA,1,"inlab","MacIntel",NA,NA,NA
"303",27754,1,0,10,1129,"repeat","number","numRpt","high","noRew","hexagon",181,"S",4,"","",NA,NA,"",NA,0.425483322997025,"f",NA,2,"inlab","MacIntel",NA,NA,NA
