"","participant","acc","E1","points_trial","points_cumul","alt","task","condition","rewExpect","rewCond","curr_shape","curr_topStim","curr_bottStim","blockNum","LShape_ID","RShape_ID","trainBlock","training.thisN","training_resp.keys","training_resp.rt","target_resp.rt","target_resp.keys","trials_norew.thisRepN","trials_rew.thisRepN","platform","OS","browser","xResolution","yResolution"
"156",42648,1,0,0,666,"switch","letter","lettSwt","","noRew","triangle",146,"H",0,"","",NA,NA,"",NA,1.54541921700002,"j",47,NA,"inlab","MacIntel",NA,NA,NA
"157",42648,1,0,0,666,"switch","number","numSwt","","noRew","circle",146,"H",0,"","",NA,NA,"",NA,1.96687578099954,"d",48,NA,"inlab","MacIntel",NA,NA,NA
"158",42648,1,0,0,666,"switch","letter","lettSwt","","noRew","hexagon",181,"B",0,"","",NA,NA,"",NA,1.49118313699728,"j",49,NA,"inlab","MacIntel",NA,NA,NA
"159",42648,1,0,0,666,"switch","number","numSwt","","noRew","circle",174,"U",0,"","",NA,NA,"",NA,1.01945901900763,"f",50,NA,"inlab","MacIntel",NA,NA,NA
"160",42648,1,0,0,666,"switch","letter","lettSwt","","noRew","hexagon",132,"D",0,"","",NA,NA,"",NA,0.91808575799223,"j",51,NA,"inlab","MacIntel",NA,NA,NA
"161",42648,1,0,0,666,"switch","number","numSwt","","noRew","circle",174,"U",0,"","",NA,NA,"",NA,1.3736256659904,"f",52,NA,"inlab","MacIntel",NA,NA,NA
"162",42648,1,0,0,666,"switch","letter","lettSwt","","noRew","triangle",167,"F",0,"","",NA,NA,"",NA,1.39526150999882,"j",53,NA,"inlab","MacIntel",NA,NA,NA
"163",42648,1,0,0,666,"switch","number","numSwt","","noRew","hexagon",132,"Y",0,"","",NA,NA,"",NA,1.07103084299888,"d",54,NA,"inlab","MacIntel",NA,NA,NA
"164",42648,1,0,0,666,"switch","letter","lettSwt","","noRew","star",139,"D",0,"","",NA,NA,"",NA,0.861891209002351,"j",55,NA,"inlab","MacIntel",NA,NA,NA
"165",42648,1,0,0,666,"switch","number","numSwt","","noRew","hexagon",174,"W",0,"","",NA,NA,"",NA,1.24876922099793,"f",56,NA,"inlab","MacIntel",NA,NA,NA
"166",42648,1,0,0,666,"switch","letter","lettSwt","","noRew","star",139,"Y",0,"","",NA,NA,"",NA,1.09135619799781,"k",57,NA,"inlab","MacIntel",NA,NA,NA
"167",42648,1,0,0,666,"switch","number","numSwt","","noRew","circle",146,"S",0,"","",NA,NA,"",NA,1.05174190699472,"d",58,NA,"inlab","MacIntel",NA,NA,NA
"168",42648,1,0,0,666,"switch","letter","lettSwt","","noRew","triangle",160,"F",0,"","",NA,NA,"",NA,1.01326849599718,"j",59,NA,"inlab","MacIntel",NA,NA,NA
"169",42648,1,0,0,666,"switch","number","numSwt","","noRew","hexagon",181,"W",0,"","",NA,NA,"",NA,1.28765048299101,"f",60,NA,"inlab","MacIntel",NA,NA,NA
"170",42648,1,0,0,666,"switch","letter","lettSwt","","noRew","circle",174,"H",0,"","",NA,NA,"",NA,1.7292397209967,"j",61,NA,"inlab","MacIntel",NA,NA,NA
"171",42648,1,0,0,666,"switch","number","numSwt","","noRew","circle",167,"Y",0,"","",NA,NA,"",NA,1.02365661099611,"f",62,NA,"inlab","MacIntel",NA,NA,NA
"172",42648,1,0,0,666,"switch","letter","lettSwt","","noRew","triangle",139,"S",0,"","",NA,NA,"",NA,1.10624101299618,"k",63,NA,"inlab","MacIntel",NA,NA,NA
"173",42648,1,0,10,676,"switch","number","numSwt","high","noRew","triangle",181,"U",0,"","",NA,NA,"",NA,0.714129415995558,"f",NA,0,"inlab","MacIntel",NA,NA,NA
"174",42648,1,0,1,677,"repeat","number","numRpt","high","noRew","circle",132,"W",0,"","",NA,NA,"",NA,0.552132843004074,"d",NA,1,"inlab","MacIntel",NA,NA,NA
"175",42648,1,0,1,678,"repeat","number","numRpt","high","noRew","circle",146,"H",0,"","",NA,NA,"",NA,0.623518681997666,"d",NA,2,"inlab","MacIntel",NA,NA,NA
"176",42648,1,0,1,679,"repeat","number","numRpt","high","noRew","triangle",160,"S",0,"","",NA,NA,"",NA,0.945442610987811,"f",NA,3,"inlab","MacIntel",NA,NA,NA
"177",42648,1,0,1,680,"repeat","number","numRpt","high","noRew","circle",139,"Y",0,"","",NA,NA,"",NA,0.600936773989815,"d",NA,4,"inlab","MacIntel",NA,NA,NA
"178",42648,1,0,10,690,"repeat","number","numRpt","high","noRew","triangle",174,"B",0,"","",NA,NA,"",NA,0.773218675007229,"f",NA,5,"inlab","MacIntel",NA,NA,NA
"179",42648,1,0,1,691,"repeat","number","numRpt","high","noRew","circle",125,"F",0,"","",NA,NA,"",NA,0.535989850992337,"d",NA,6,"inlab","MacIntel",NA,NA,NA
"180",42648,1,0,10,701,"repeat","number","numRpt","high","noRew","triangle",167,"D",0,"","",NA,NA,"",NA,0.480601438001031,"f",NA,7,"inlab","MacIntel",NA,NA,NA
"181",42648,1,0,1,702,"repeat","number","numRpt","high","noRew","circle",181,"U",0,"","",NA,NA,"",NA,0.592952404011157,"f",NA,8,"inlab","MacIntel",NA,NA,NA
"182",42648,1,0,10,712,"repeat","number","numRpt","high","noRew","triangle",132,"W",0,"","",NA,NA,"",NA,0.685896016992046,"d",NA,9,"inlab","MacIntel",NA,NA,NA
"183",42648,1,0,10,722,"repeat","number","numRpt","high","noRew","triangle",146,"H",0,"","",NA,NA,"",NA,0.669629622992943,"d",NA,10,"inlab","MacIntel",NA,NA,NA
"184",42648,1,0,1,723,"repeat","number","numRpt","high","noRew","circle",160,"S",0,"","",NA,NA,"",NA,0.622265091005829,"f",NA,11,"inlab","MacIntel",NA,NA,NA
"185",42648,1,0,1,724,"switch","letter","lettSwt","high","noRew","circle",139,"Y",0,"","",NA,NA,"",NA,0.93927707101102,"k",NA,12,"inlab","MacIntel",NA,NA,NA
"186",42648,1,0,10,734,"repeat","letter","lettRpt","high","noRew","triangle",174,"B",0,"","",NA,NA,"",NA,0.634543800988467,"j",NA,13,"inlab","MacIntel",NA,NA,NA
"187",42648,1,0,0,734,"switch","number","numSwt","high","noRew","triangle",125,"F",0,"","",NA,NA,"",NA,1.5323459180072,"d",NA,14,"inlab","MacIntel",NA,NA,NA
"188",42648,1,0,10,744,"repeat","number","numRpt","high","noRew","circle",167,"D",0,"","",NA,NA,"",NA,0.5063707389927,"f",NA,15,"inlab","MacIntel",NA,NA,NA
"189",42648,1,0,10,754,"repeat","number","numRpt","high","noRew","circle",174,"W",0,"","",NA,NA,"",NA,0.508175914001185,"f",NA,16,"inlab","MacIntel",NA,NA,NA
"190",42648,1,0,10,764,"switch","letter","lettSwt","high","noRew","triangle",146,"B",0,"","",NA,NA,"",NA,0.514672971999971,"j",NA,17,"inlab","MacIntel",NA,NA,NA
"191",42648,1,0,10,774,"repeat","letter","lettRpt","high","noRew","triangle",132,"H",0,"","",NA,NA,"",NA,0.595623931003502,"j",NA,18,"inlab","MacIntel",NA,NA,NA
"192",42648,1,0,1,775,"repeat","letter","lettRpt","high","noRew","circle",167,"D",0,"","",NA,NA,"",NA,0.487796789006097,"j",NA,19,"inlab","MacIntel",NA,NA,NA
"193",42648,1,0,10,785,"switch","number","numSwt","high","noRew","triangle",125,"F",0,"","",NA,NA,"",NA,0.560188046991243,"d",NA,20,"inlab","MacIntel",NA,NA,NA
"194",42648,1,0,1,786,"repeat","number","numRpt","high","noRew","circle",181,"S",0,"","",NA,NA,"",NA,0.724943901004735,"f",NA,21,"inlab","MacIntel",NA,NA,NA
"195",42648,1,0,1,787,"repeat","number","numRpt","high","noRew","circle",139,"U",0,"","",NA,NA,"",NA,0.644710900000064,"d",NA,22,"inlab","MacIntel",NA,NA,NA
"196",42648,1,0,10,797,"repeat","number","numRpt","high","noRew","triangle",160,"Y",0,"","",NA,NA,"",NA,0.528165987008833,"f",NA,23,"inlab","MacIntel",NA,NA,NA
"197",42648,1,0,1,798,"switch","letter","lettSwt","high","noRew","circle",174,"S",0,"","",NA,NA,"",NA,0.582872850995045,"k",NA,24,"inlab","MacIntel",NA,NA,NA
"198",42648,1,0,10,808,"switch","number","numSwt","high","noRew","triangle",139,"H",0,"","",NA,NA,"",NA,0.75654726200446,"d",NA,25,"inlab","MacIntel",NA,NA,NA
"199",42648,1,0,1,809,"repeat","number","numRpt","high","noRew","triangle",167,"Y",0,"","",NA,NA,"",NA,0.721723367998493,"f",NA,26,"inlab","MacIntel",NA,NA,NA
"200",42648,1,0,1,810,"switch","letter","lettSwt","high","noRew","circle",146,"B",0,"","",NA,NA,"",NA,0.46617004199652,"j",NA,27,"inlab","MacIntel",NA,NA,NA
"201",42648,1,0,10,820,"switch","number","numSwt","high","noRew","triangle",160,"W",0,"","",NA,NA,"",NA,0.556083706003847,"f",NA,28,"inlab","MacIntel",NA,NA,NA
"202",42648,1,0,1,821,"repeat","number","numRpt","high","noRew","circle",125,"F",0,"","",NA,NA,"",NA,0.977622984995833,"d",NA,29,"inlab","MacIntel",NA,NA,NA
"203",42648,1,0,1,822,"repeat","number","numRpt","high","noRew","triangle",181,"D",0,"","",NA,NA,"",NA,0.662754542994662,"f",NA,30,"inlab","MacIntel",NA,NA,NA
"204",42648,1,0,1,823,"switch","letter","lettSwt","high","noRew","circle",132,"U",0,"","",NA,NA,"",NA,0.521215645989287,"k",NA,31,"inlab","MacIntel",NA,NA,NA
"205",42648,1,0,1,824,"switch","number","numSwt","high","noRew","circle",174,"H",1,"","",NA,NA,"",NA,0.471885321996524,"f",NA,0,"inlab","MacIntel",NA,NA,NA
"206",42648,1,0,0,824,"switch","letter","lettSwt","high","noRew","triangle",146,"W",1,"","",NA,NA,"",NA,0.529184201994212,"k",NA,1,"inlab","MacIntel",NA,NA,NA
"207",42648,1,0,1,825,"switch","number","numSwt","high","noRew","triangle",160,"Y",1,"","",NA,NA,"",NA,0.488660461007385,"f",NA,2,"inlab","MacIntel",NA,NA,NA
"208",42648,1,0,1,826,"switch","letter","lettSwt","high","noRew","circle",139,"U",1,"","",NA,NA,"",NA,0.514640634995885,"k",NA,3,"inlab","MacIntel",NA,NA,NA
"209",42648,1,0,1,827,"repeat","letter","lettRpt","high","noRew","circle",167,"B",1,"","",NA,NA,"",NA,0.689062310004374,"j",NA,4,"inlab","MacIntel",NA,NA,NA
"210",42648,1,0,0,827,"switch","number","numSwt","high","noRew","triangle",132,"D",1,"","",NA,NA,"",NA,0.626350762002403,"d",NA,5,"inlab","MacIntel",NA,NA,NA
"211",42648,1,0,1,828,"repeat","number","numRpt","high","noRew","circle",181,"F",1,"","",NA,NA,"",NA,0.63804792900919,"f",NA,6,"inlab","MacIntel",NA,NA,NA
"212",42648,1,0,10,838,"repeat","number","numRpt","high","noRew","triangle",125,"S",1,"","",NA,NA,"",NA,0.576122976999613,"d",NA,7,"inlab","MacIntel",NA,NA,NA
"213",42648,1,0,1,839,"switch","letter","lettSwt","high","noRew","circle",174,"H",1,"","",NA,NA,"",NA,0.748969264997868,"j",NA,8,"inlab","MacIntel",NA,NA,NA
"214",42648,1,0,0,839,"repeat","letter","lettRpt","high","noRew","triangle",146,"W",1,"","",NA,NA,"",NA,0.668429557990748,"k",NA,9,"inlab","MacIntel",NA,NA,NA
"215",42648,1,0,0,839,"repeat","letter","lettRpt","high","noRew","triangle",160,"Y",1,"","",NA,NA,"",NA,0.81202979599766,"k",NA,10,"inlab","MacIntel",NA,NA,NA
"216",42648,1,0,1,840,"repeat","letter","lettRpt","high","noRew","circle",139,"U",1,"","",NA,NA,"",NA,0.432422327998211,"k",NA,11,"inlab","MacIntel",NA,NA,NA
"217",42648,1,0,0,840,"repeat","letter","lettRpt","high","noRew","triangle",167,"B",1,"","",NA,NA,"",NA,0.571660073997919,"j",NA,12,"inlab","MacIntel",NA,NA,NA
"218",42648,1,0,1,841,"switch","number","numSwt","high","noRew","circle",132,"D",1,"","",NA,NA,"",NA,0.53736755400314,"d",NA,13,"inlab","MacIntel",NA,NA,NA
"219",42648,1,0,10,851,"repeat","number","numRpt","high","noRew","triangle",181,"F",1,"","",NA,NA,"",NA,0.52818576800928,"f",NA,14,"inlab","MacIntel",NA,NA,NA
"220",42648,1,0,1,852,"repeat","number","numRpt","high","noRew","circle",125,"S",1,"","",NA,NA,"",NA,0.511859111997182,"d",NA,15,"inlab","MacIntel",NA,NA,NA
"221",42648,1,0,0,852,"repeat","number","numRpt","high","noRew","triangle",146,"F",1,"","",NA,NA,"",NA,0.768128077994334,"d",NA,16,"inlab","MacIntel",NA,NA,NA
"222",42648,1,0,10,862,"repeat","number","numRpt","high","noRew","circle",167,"B",1,"","",NA,NA,"",NA,0.605777635995764,"f",NA,17,"inlab","MacIntel",NA,NA,NA
"223",42648,1,0,10,872,"repeat","number","numRpt","high","noRew","triangle",174,"U",1,"","",NA,NA,"",NA,0.538157472998137,"f",NA,18,"inlab","MacIntel",NA,NA,NA
"224",42648,1,0,1,873,"repeat","number","numRpt","high","noRew","circle",139,"S",1,"","",NA,NA,"",NA,0.449147503997665,"d",NA,19,"inlab","MacIntel",NA,NA,NA
"225",42648,1,0,1,874,"repeat","number","numRpt","high","noRew","circle",132,"D",1,"","",NA,NA,"",NA,0.444011521991342,"d",NA,20,"inlab","MacIntel",NA,NA,NA
"226",42648,1,0,10,884,"repeat","number","numRpt","high","noRew","triangle",181,"W",1,"","",NA,NA,"",NA,0.438083803004702,"f",NA,21,"inlab","MacIntel",NA,NA,NA
"227",42648,1,0,1,885,"repeat","number","numRpt","high","noRew","circle",160,"H",1,"","",NA,NA,"",NA,0.639949428004911,"f",NA,22,"inlab","MacIntel",NA,NA,NA
"228",42648,1,0,10,895,"repeat","number","numRpt","high","noRew","triangle",125,"Y",1,"","",NA,NA,"",NA,0.460153970998363,"d",NA,23,"inlab","MacIntel",NA,NA,NA
"229",42648,1,0,0,895,"repeat","number","numRpt","high","noRew","triangle",139,"D",1,"","",NA,NA,"",NA,1.06173295799817,"d",NA,24,"inlab","MacIntel",NA,NA,NA
"230",42648,1,0,1,896,"switch","letter","lettSwt","high","noRew","circle",174,"W",1,"","",NA,NA,"",NA,0.366449228007696,"k",NA,25,"inlab","MacIntel",NA,NA,NA
"231",42648,1,0,1,897,"repeat","letter","lettRpt","high","noRew","circle",132,"Y",1,"","",NA,NA,"",NA,0.47742621198995,"k",NA,26,"inlab","MacIntel",NA,NA,NA
"232",42648,0,0,0,897,"repeat","letter",NA,"high","noRew","triangle",160,"H",1,"","",NA,NA,"",NA,0.49311658499937,"k",NA,27,"inlab","MacIntel",NA,NA,NA
"233",42648,1,1,1,898,"switch","number","numSwt","high","noRew","circle",181,"B",1,"","",NA,NA,"",NA,0.527399880986195,"f",NA,28,"inlab","MacIntel",NA,NA,NA
"234",42648,1,0,10,908,"repeat","number","numRpt","high","noRew","triangle",146,"U",1,"","",NA,NA,"",NA,0.542599868989782,"d",NA,29,"inlab","MacIntel",NA,NA,NA
"235",42648,1,0,1,909,"repeat","number","numRpt","high","noRew","circle",167,"S",1,"","",NA,NA,"",NA,0.534493946994189,"f",NA,30,"inlab","MacIntel",NA,NA,NA
"236",42648,1,0,0,909,"switch","letter","lettSwt","high","noRew","triangle",125,"F",1,"","",NA,NA,"",NA,0.638178451001295,"j",NA,31,"inlab","MacIntel",NA,NA,NA
"237",42648,0,0,0,909,"switch","number",NA,"low","noRew","star",174,"D",2,"","",NA,NA,"",NA,0.475006630003918,"d",NA,0,"inlab","MacIntel",NA,NA,NA
"238",42648,1,1,10,919,"repeat","number","numRpt","low","noRew","hexagon",181,"B",2,"","",NA,NA,"",NA,0.45176450200961,"f",NA,1,"inlab","MacIntel",NA,NA,NA
"239",42648,1,0,10,929,"repeat","number","numRpt","low","noRew","hexagon",146,"W",2,"","",NA,NA,"",NA,0.591018107006676,"d",NA,2,"inlab","MacIntel",NA,NA,NA
"240",42648,1,0,0,929,"repeat","number","numRpt","low","noRew","star",167,"Y",2,"","",NA,NA,"",NA,0.667884911003057,"f",NA,3,"inlab","MacIntel",NA,NA,NA
"241",42648,0,0,0,929,"repeat","number",NA,"low","noRew","hexagon",132,"F",2,"","",NA,NA,"",NA,0.59637453200412,"f",NA,4,"inlab","MacIntel",NA,NA,NA
"242",42648,1,1,0,929,"repeat","number","numRpt","low","noRew","star",139,"S",2,"","",NA,NA,"",NA,0.78510648199881,"d",NA,5,"inlab","MacIntel",NA,NA,NA
"243",42648,1,0,1,930,"repeat","number","numRpt","low","noRew","hexagon",125,"H",2,"","",NA,NA,"",NA,0.533951713994611,"d",NA,6,"inlab","MacIntel",NA,NA,NA
"244",42648,1,0,0,930,"repeat","number","numRpt","low","noRew","star",160,"U",2,"","",NA,NA,"",NA,0.549531224998645,"f",NA,7,"inlab","MacIntel",NA,NA,NA
"245",42648,1,0,1,931,"repeat","number","numRpt","low","noRew","star",174,"D",2,"","",NA,NA,"",NA,0.476390151001397,"f",NA,8,"inlab","MacIntel",NA,NA,NA
"246",42648,1,0,1,932,"repeat","number","numRpt","low","noRew","hexagon",181,"B",2,"","",NA,NA,"",NA,0.465181138002663,"f",NA,9,"inlab","MacIntel",NA,NA,NA
"247",42648,1,0,0,932,"repeat","number","numRpt","low","noRew","star",146,"W",2,"","",NA,NA,"",NA,0.543334654998034,"d",NA,10,"inlab","MacIntel",NA,NA,NA
"248",42648,1,0,10,942,"repeat","number","numRpt","low","noRew","hexagon",167,"Y",2,"","",NA,NA,"",NA,0.492821225008811,"f",NA,11,"inlab","MacIntel",NA,NA,NA
"249",42648,1,0,10,952,"repeat","number","numRpt","low","noRew","hexagon",132,"F",2,"","",NA,NA,"",NA,0.414199812003062,"d",NA,12,"inlab","MacIntel",NA,NA,NA
"250",42648,1,0,1,953,"repeat","number","numRpt","low","noRew","star",139,"S",2,"","",NA,NA,"",NA,0.449215197993908,"d",NA,13,"inlab","MacIntel",NA,NA,NA
"251",42648,1,0,1,954,"repeat","number","numRpt","low","noRew","hexagon",125,"H",2,"","",NA,NA,"",NA,0.555592406002688,"d",NA,14,"inlab","MacIntel",NA,NA,NA
"252",42648,1,0,0,954,"repeat","number","numRpt","low","noRew","star",160,"U",2,"","",NA,NA,"",NA,0.634633313995437,"f",NA,15,"inlab","MacIntel",NA,NA,NA
"253",42648,1,0,1,955,"switch","letter","lettSwt","low","noRew","hexagon",174,"B",2,"","",NA,NA,"",NA,0.42900162099977,"j",NA,16,"inlab","MacIntel",NA,NA,NA
"254",42648,1,0,0,955,"repeat","letter","lettRpt","low","noRew","star",146,"U",2,"","",NA,NA,"",NA,0.624377219995949,"k",NA,17,"inlab","MacIntel",NA,NA,NA
"255",42648,1,0,10,965,"switch","number","numSwt","low","noRew","star",167,"S",2,"","",NA,NA,"",NA,0.50029091599572,"f",NA,18,"inlab","MacIntel",NA,NA,NA
"256",42648,1,0,10,975,"repeat","number","numRpt","low","noRew","hexagon",132,"Y",2,"","",NA,NA,"",NA,0.509072361994185,"d",NA,19,"inlab","MacIntel",NA,NA,NA
"257",42648,1,0,1,976,"switch","letter","lettSwt","low","noRew","hexagon",125,"H",2,"","",NA,NA,"",NA,0.653048405001755,"j",NA,20,"inlab","MacIntel",NA,NA,NA
"258",42648,1,0,0,976,"switch","number","numSwt","low","noRew","star",139,"F",2,"","",NA,NA,"",NA,0.566909197004861,"d",NA,21,"inlab","MacIntel",NA,NA,NA
"259",42648,1,0,10,986,"repeat","number","numRpt","low","noRew","hexagon",181,"W",2,"","",NA,NA,"",NA,0.699584600995877,"f",NA,22,"inlab","MacIntel",NA,NA,NA
"260",42648,1,0,0,986,"repeat","number","numRpt","low","noRew","star",160,"D",2,"","",NA,NA,"",NA,0.56438704500033,"f",NA,23,"inlab","MacIntel",NA,NA,NA
"261",42648,1,0,1,987,"repeat","number","numRpt","low","noRew","hexagon",125,"H",2,"","",NA,NA,"",NA,0.634481041008257,"d",NA,24,"inlab","MacIntel",NA,NA,NA
"262",42648,1,0,0,987,"repeat","number","numRpt","low","noRew","star",160,"D",2,"","",NA,NA,"",NA,0.651582462000079,"f",NA,25,"inlab","MacIntel",NA,NA,NA
"263",42648,1,0,1,988,"switch","letter","lettSwt","low","noRew","hexagon",181,"Y",2,"","",NA,NA,"",NA,0.436924153007567,"k",NA,26,"inlab","MacIntel",NA,NA,NA
"264",42648,1,0,0,988,"switch","number","numSwt","low","noRew","star",174,"U",2,"","",NA,NA,"",NA,0.566577032004716,"f",NA,27,"inlab","MacIntel",NA,NA,NA
"265",42648,1,0,0,988,"switch","letter","lettSwt","low","noRew","star",132,"F",2,"","",NA,NA,"",NA,0.653362917000777,"j",NA,28,"inlab","MacIntel",NA,NA,NA
"266",42648,1,0,1,989,"switch","number","numSwt","low","noRew","hexagon",167,"W",2,"","",NA,NA,"",NA,0.479953350994037,"f",NA,29,"inlab","MacIntel",NA,NA,NA
"267",42648,1,0,0,989,"switch","letter","lettSwt","low","noRew","star",139,"B",2,"","",NA,NA,"",NA,0.543694281994249,"j",NA,30,"inlab","MacIntel",NA,NA,NA
"268",42648,1,0,1,990,"repeat","letter","lettRpt","low","noRew","hexagon",146,"S",2,"","",NA,NA,"",NA,0.519204141994123,"k",NA,31,"inlab","MacIntel",NA,NA,NA
"269",42648,1,0,0,990,"switch","number","numSwt","high","noRew","triangle",160,"D",3,"","",NA,NA,"",NA,0.560890193009982,"f",NA,0,"inlab","MacIntel",NA,NA,NA
"270",42648,1,0,1,991,"repeat","number","numRpt","high","noRew","circle",125,"U",3,"","",NA,NA,"",NA,0.559703819002607,"d",NA,1,"inlab","MacIntel",NA,NA,NA
"271",42648,1,0,1,992,"repeat","number","numRpt","high","noRew","circle",139,"F",3,"","",NA,NA,"",NA,0.637191094996524,"d",NA,2,"inlab","MacIntel",NA,NA,NA
"272",42648,1,0,10,1002,"repeat","number","numRpt","high","noRew","triangle",181,"Y",3,"","",NA,NA,"",NA,0.503915064997273,"f",NA,3,"inlab","MacIntel",NA,NA,NA
"273",42648,1,0,10,1012,"repeat","number","numRpt","high","noRew","triangle",167,"S",3,"","",NA,NA,"",NA,0.487604629000998,"f",NA,4,"inlab","MacIntel",NA,NA,NA
"274",42648,1,0,1,1013,"repeat","number","numRpt","high","noRew","circle",146,"B",3,"","",NA,NA,"",NA,0.567224850005005,"d",NA,5,"inlab","MacIntel",NA,NA,NA
"275",42648,1,0,1,1014,"switch","letter","lettSwt","high","noRew","circle",132,"H",3,"","",NA,NA,"",NA,0.540112000002409,"j",NA,6,"inlab","MacIntel",NA,NA,NA
"276",42648,1,0,10,1024,"switch","number","numSwt","high","noRew","triangle",174,"W",3,"","",NA,NA,"",NA,0.451202540003578,"f",NA,7,"inlab","MacIntel",NA,NA,NA
"277",42648,1,0,0,1024,"repeat","number","numRpt","high","noRew","triangle",160,"D",3,"","",NA,NA,"",NA,0.595216091998736,"f",NA,8,"inlab","MacIntel",NA,NA,NA
"278",42648,1,0,1,1025,"repeat","number","numRpt","high","noRew","circle",125,"U",3,"","",NA,NA,"",NA,0.890083270001924,"d",NA,9,"inlab","MacIntel",NA,NA,NA
"279",42648,1,0,0,1025,"repeat","number","numRpt","high","noRew","triangle",139,"F",3,"","",NA,NA,"",NA,0.722150112997042,"d",NA,10,"inlab","MacIntel",NA,NA,NA
"280",42648,0,0,0,1025,"repeat","number",NA,"high","noRew","circle",181,"Y",3,"","",NA,NA,"",NA,0.466053764990647,"d",NA,11,"inlab","MacIntel",NA,NA,NA
"281",42648,1,1,1,1026,"repeat","number","numRpt","high","noRew","circle",167,"S",3,"","",NA,NA,"",NA,0.459983572000056,"f",NA,12,"inlab","MacIntel",NA,NA,NA
"282",42648,1,0,0,1026,"repeat","number","numRpt","high","noRew","triangle",146,"B",3,"","",NA,NA,"",NA,0.574589631010895,"d",NA,13,"inlab","MacIntel",NA,NA,NA
"283",42648,1,0,0,1026,"repeat","number","numRpt","high","noRew","triangle",132,"H",3,"","",NA,NA,"",NA,0.570247704003123,"d",NA,14,"inlab","MacIntel",NA,NA,NA
"284",42648,1,0,1,1027,"repeat","number","numRpt","high","noRew","circle",174,"W",3,"","",NA,NA,"",NA,0.632219898994663,"f",NA,15,"inlab","MacIntel",NA,NA,NA
"285",42648,1,0,10,1037,"repeat","number","numRpt","high","noRew","circle",132,"D",3,"","",NA,NA,"",NA,0.514856424997561,"d",NA,16,"inlab","MacIntel",NA,NA,NA
"286",42648,1,0,0,1037,"repeat","number","numRpt","high","noRew","triangle",160,"Y",3,"","",NA,NA,"",NA,0.674276202989859,"f",NA,17,"inlab","MacIntel",NA,NA,NA
"287",42648,1,0,1,1038,"switch","letter","lettSwt","high","noRew","circle",181,"B",3,"","",NA,NA,"",NA,0.436774481000612,"j",NA,18,"inlab","MacIntel",NA,NA,NA
"288",42648,1,0,10,1048,"switch","number","numSwt","high","noRew","triangle",125,"S",3,"","",NA,NA,"",NA,0.494856448989594,"d",NA,19,"inlab","MacIntel",NA,NA,NA
"289",42648,1,0,0,1048,"switch","letter","lettSwt","high","noRew","triangle",167,"H",3,"","",NA,NA,"",NA,0.591343585008872,"j",NA,20,"inlab","MacIntel",NA,NA,NA
"290",42648,1,0,1,1049,"switch","number","numSwt","high","noRew","circle",139,"F",3,"","",NA,NA,"",NA,0.731942858998082,"d",NA,21,"inlab","MacIntel",NA,NA,NA
"291",42648,1,0,1,1050,"repeat","number","numRpt","high","noRew","circle",146,"U",3,"","",NA,NA,"",NA,0.77005631600332,"d",NA,22,"inlab","MacIntel",NA,NA,NA
"292",42648,1,0,0,1050,"repeat","number","numRpt","high","noRew","triangle",174,"W",3,"","",NA,NA,"",NA,0.54524596700503,"f",NA,23,"inlab","MacIntel",NA,NA,NA
"293",42648,1,0,0,1050,"repeat","number","numRpt","high","noRew","triangle",132,"B",3,"","",NA,NA,"",NA,0.519935290998546,"d",NA,24,"inlab","MacIntel",NA,NA,NA
"294",42648,1,0,10,1060,"repeat","number","numRpt","high","noRew","circle",167,"D",3,"","",NA,NA,"",NA,0.544449530993006,"f",NA,25,"inlab","MacIntel",NA,NA,NA
"295",42648,1,0,0,1060,"repeat","number","numRpt","high","noRew","triangle",181,"Y",3,"","",NA,NA,"",NA,0.565622859008727,"f",NA,26,"inlab","MacIntel",NA,NA,NA
"296",42648,1,0,1,1061,"switch","letter","lettSwt","high","noRew","circle",146,"S",3,"","",NA,NA,"",NA,0.644093790004263,"k",NA,27,"inlab","MacIntel",NA,NA,NA
"297",42648,1,0,10,1071,"switch","number","numSwt","high","noRew","triangle",174,"H",3,"","",NA,NA,"",NA,0.350818143997458,"f",NA,28,"inlab","MacIntel",NA,NA,NA
"298",42648,1,0,1,1072,"repeat","number","numRpt","high","noRew","circle",139,"F",3,"","",NA,NA,"",NA,0.653473030004534,"d",NA,29,"inlab","MacIntel",NA,NA,NA
"299",42648,1,0,10,1082,"repeat","number","numRpt","high","noRew","triangle",125,"U",3,"","",NA,NA,"",NA,0.48660965700401,"d",NA,30,"inlab","MacIntel",NA,NA,NA
"300",42648,1,0,1,1083,"repeat","number","numRpt","high","noRew","circle",160,"W",3,"","",NA,NA,"",NA,0.622398223000346,"f",NA,31,"inlab","MacIntel",NA,NA,NA
"301",42648,1,0,1,1084,"repeat","number","numRpt","low","noRew","hexagon",181,"D",4,"","",NA,NA,"",NA,0.514472823007964,"f",NA,0,"inlab","MacIntel",NA,NA,NA
"302",42648,1,0,1,1085,"switch","letter","lettSwt","low","noRew","star",174,"Y",4,"","",NA,NA,"",NA,0.498620012003812,"k",NA,1,"inlab","MacIntel",NA,NA,NA
"303",42648,1,0,1,1086,"repeat","letter","lettRpt","low","noRew","star",146,"H",4,"","",NA,NA,"",NA,0.523271124009625,"j",NA,2,"inlab","MacIntel",NA,NA,NA
